area,area_title,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
24,Maryland,39-7010,360,13.84,11.75,11.87,18.24,22.82
24,Maryland,39-9011,6680,13.82,11.75,11.81,14.74,17.88
24,Maryland,39-9031,3690,23.64,12.57,14.68,29.63,37.56
24,Maryland,39-9032,5050,14.11,11.75,12.11,16.35,21.91
24,Maryland,39-9041,4720,14.69,11.79,13.91,18.32,23.01
24,Maryland,39-9099,6510,13.94,11.75,13.07,15.06,17.01
24,Maryland,41-0000,236080,14.85,11.75,13.36,23.77,43.57
24,Maryland,41-1011,23530,22.04,14.33,17.35,28.21,36.65
24,Maryland,41-1012,4980,39.74,20.98,30.02,60.54,74.79
24,Maryland,41-2011,61400,13.44,11.75,11.75,14.14,17.03
24,Maryland,41-2012,340,15.94,11.8,14.22,18.51,21.99
24,Maryland,41-2021,7970,17.27,11.8,13.94,22.22,27.4
24,Maryland,41-2022,3980,16.71,11.8,14,22.1,27.55
24,Maryland,41-2031,67970,13.88,11.75,12.69,16.29,21.28
24,Maryland,41-3011,1180,29.02,18.52,23.38,38.23,70.15
24,Maryland,41-3021,6550,27.43,14.58,18.5,37.97,60.18
24,Maryland,41-3031,7210,30.27,18.52,22.97,49.19,#
24,Maryland,41-3041,510,19.74,11.75,14.47,29.3,34.73
24,Maryland,41-3091,24340,33.36,17.8,23.35,48.57,74.17
24,Maryland,41-4011,3920,49.4,23.51,37.24,64.09,87.25
24,Maryland,41-4012,13190,29.86,14.73,22.5,38.97,59.41
24,Maryland,41-9011,480,15.09,13.23,13.96,18.33,23.23
24,Maryland,41-9021,780,36.98,17.8,23.38,38.08,#
24,Maryland,41-9022,2370,29.52,14.45,18.39,38.11,59.12
24,Maryland,41-9031,1300,77.23,39.4,50.8,85.86,#
24,Maryland,41-9041,870,14.13,11.75,12.78,15.91,22.68
24,Maryland,41-9091,270,*,*,*,*,*
24,Maryland,41-9099,2930,16.83,11.75,13.78,17.45,27.91
24,Maryland,43-0000,313540,20.66,13.67,16.51,26.12,31.94
24,Maryland,43-1011,31470,29.42,18.43,23.29,37.32,46.57
24,Maryland,43-2011,1290,15.66,12.26,14.03,17.98,22.38
24,Maryland,43-2021,50,14.41,11.75,13.23,17.83,18.02
24,Maryland,43-2099,60,11.87,11.75,11.75,29.69,36.96
24,Maryland,43-3011,4050,22.33,14.41,18.02,24.42,28.68
24,Maryland,43-3021,6600,19.24,13.48,16.84,23.11,28.73
24,Maryland,43-3031,21070,22.67,14.14,17.97,28.23,31.53
24,Maryland,43-3041,80,13.73,12.48,13.71,17.27,21.49
24,Maryland,43-3051,2610,23.38,17.74,21.06,29.21,36.48
24,Maryland,43-3061,1270,22.76,14.61,18.2,28.36,30.72
24,Maryland,43-3071,4060,17.81,13.98,14.44,21.37,22.58
24,Maryland,43-3099,**,22.55,16.75,18.04,24.49,28.9
24,Maryland,43-4011,910,29.24,21.42,23.35,35.35,45.72
24,Maryland,43-4021,210,18.21,13.95,17.32,22.66,24.73
24,Maryland,43-4031,2570,22.89,18.12,22.89,28.67,29.1
24,Maryland,43-4041,420,18.65,12.52,17.01,22.55,27.03
24,Maryland,43-4051,45860,17.93,13.01,14.36,22.69,28.71
24,Maryland,43-4061,3240,22.35,17.72,17.87,25.99,31.4
24,Maryland,43-4071,1120,17.92,12.27,14.09,22.69,32.35
24,Maryland,43-4081,2900,13.58,11.75,11.77,14.48,17.03
24,Maryland,43-4111,5430,18.21,14.12,17.29,22.38,23.53
24,Maryland,43-4121,1380,14.21,11.75,11.77,18.05,22.76
24,Maryland,43-4131,3490,22.85,13.23,16.83,28.72,29.63
24,Maryland,43-4141,**,23.11,15.24,16.9,28.92,29.61
24,Maryland,43-4151,860,18.23,13.95,14.51,28.42,30.91
24,Maryland,43-4161,3050,22.58,15.35,18.04,23.68,29.43
24,Maryland,43-4171,17510,15.96,11.75,13.76,17.86,22.17
24,Maryland,43-4181,840,17.83,11.79,14.09,24.6,35.84
24,Maryland,43-4199,3370,24.1,11.75,17.83,29.67,34.02
24,Maryland,43-5011,900,20.25,14.61,18.26,23.23,28.88
24,Maryland,43-5021,**,17.59,12.48,14.37,18.16,19.27
24,Maryland,43-5031,1930,23.01,18.26,20.72,28.78,30.14
24,Maryland,43-5032,3330,22.73,14.47,18.02,28.73,35.36
24,Maryland,43-5041,230,22.91,12.82,16.75,28.9,33.48
24,Maryland,43-5051,1400,25.14,18.69,22.25,30.87,31.49
24,Maryland,43-5052,6940,25.21,19.01,19.06,32.32,33
24,Maryland,43-5053,2610,24.64,16.87,18.69,30.87,30.87
24,Maryland,43-5061,6440,22.86,17.74,18.31,28.86,35.7
24,Maryland,43-5071,11980,17.68,13.25,14.09,22.38,28.32
24,Maryland,43-5111,550,18.21,14.09,16.34,22.81,29.4
24,Maryland,43-6011,8230,32.26,23.37,28.45,38.14,47.15
24,Maryland,43-6012,2830,23.59,18.37,22.85,29.27,37.2
24,Maryland,43-6013,8450,18.21,14.4,17.43,22.58,23.35
24,Maryland,43-6014,48780,20.92,13.94,17.37,23.2,28.9
24,Maryland,43-9021,2980,16.57,11.75,14.09,19.11,22.89
24,Maryland,43-9022,520,18.1,14.14,16.02,23.11,29.33
24,Maryland,43-9041,1850,23.35,18.05,21.94,28.89,34.82
24,Maryland,43-9051,1530,15.04,11.75,14,19.82,24.16
24,Maryland,43-9061,26740,17.68,11.75,14.1,22.38,27.86
24,Maryland,43-9071,830,17.59,13.48,14.4,21.61,23.11
24,Maryland,43-9081,50,22.85,18.01,18.42,23.39,28.73
24,Maryland,43-9111,90,29.91,16.25,22.89,33.84,38.36
24,Maryland,43-9199,4140,18.19,11.75,13.19,24.1,32.7
24,Maryland,45-0000,4150,15.44,12.59,13.94,18.46,23.22
24,Maryland,45-1011,350,23.22,18.27,20.77,30,40.16
24,Maryland,45-2011,190,23.11,17.54,18.46,27.69,31.06
24,Maryland,45-2041,490,18,14.15,17.34,19.48,22.79
24,Maryland,45-2091,160,14.32,14.26,14.32,18.2,22.69
24,Maryland,45-2092,2320,14.33,12.58,13.64,16.69,18.12
24,Maryland,45-2093,340,14.75,11.75,11.75,18.18,21.85
24,Maryland,45-2099,170,15.06,13.28,14.07,18.37,22.52
24,Maryland,45-4011,**,18.12,17.52,18.12,21.91,44.74
24,Maryland,47-0000,112780,23.26,15.43,18.21,29.97,38.14
24,Maryland,47-1011,14300,35.74,23.41,29.08,38.75,48.39
24,Maryland,47-2011,**,32.27,30.12,30.43,33.11,36.31
24,Maryland,47-2021,1150,23.91,18.39,22.65,29.13,35.82
24,Maryland,47-2022,400,23.23,17.7,20.51,28.18,33.98
24,Maryland,47-2031,13770,23.33,17.11,18.9,29.59,37.68
24,Maryland,47-2041,120,23.22,18.35,22.46,28.92,36.65
24,Maryland,47-2042,530,21.74,15.13,18.21,23.66,26.84
24,Maryland,47-2043,100,20.44,17.67,18.14,21.3,34.34
24,Maryland,47-2044,350,23.02,13.27,18.26,29.25,37.28
24,Maryland,47-2051,3220,22.55,16.65,18.26,24.95,29.98
24,Maryland,47-2053,60,25.63,18.4,20.26,29.45,29.45
24,Maryland,47-2061,18790,17.87,12.96,14.46,22.1,23.88
24,Maryland,47-2071,870,23.18,16.65,18.46,29.25,29.99
24,Maryland,47-2072,30,29.15,16.89,24.93,30.14,33.05
24,Maryland,47-2073,5730,24.6,18.15,22.37,29.65,37.28
24,Maryland,47-2081,1980,23.21,17.61,19.56,29.48,38.02
24,Maryland,47-2082,110,23.44,11.75,21.09,23.44,23.45
24,Maryland,47-2111,12200,28.97,17.88,22.72,37.25,47.15
24,Maryland,47-2121,1060,23.19,17.81,22.21,29.33,30.83
24,Maryland,47-2131,430,19.7,17.48,18.21,23.5,29.23
24,Maryland,47-2132,910,26.68,18.26,22.72,31.29,37.1
24,Maryland,47-2141,4470,22.32,17.03,17.94,23.02,28
24,Maryland,47-2142,60,19.82,11.75,18.03,21.74,23.22
24,Maryland,47-2151,640,22.66,16.52,18.13,25.56,29.65
24,Maryland,47-2152,9520,28.82,18.15,22.94,35.06,38.14
24,Maryland,47-2161,**,23.24,18.26,22.28,24.16,24.17
24,Maryland,47-2171,620,28.82,15.72,23.02,33.64,40.87
24,Maryland,47-2181,2570,23.74,16.71,18.67,29.65,35.92
24,Maryland,47-2211,2150,28.29,17.58,22.55,30.35,36.72
24,Maryland,47-2221,1650,25.79,18.15,22.05,30.23,36.11
24,Maryland,47-2231,**,23.05,18.03,22.27,29.34,32.17
24,Maryland,47-3011,710,17.9,14.01,16.41,22.04,24.13
24,Maryland,47-3012,1040,17.69,12.34,14.29,22.97,23.27
24,Maryland,47-3013,1060,16.4,13.54,14.25,18.05,20.87
24,Maryland,47-3014,270,14.32,13.27,13.38,22.3,22.3
24,Maryland,47-3015,980,16.57,13.24,14.27,20.82,22.98
24,Maryland,47-3016,**,17.83,16.53,16.68,19.88,21.51
24,Maryland,47-3019,980,18.05,14.19,15.92,20.41,22.38
24,Maryland,47-4011,2650,29.17,22.08,23.68,34.09,38.59
24,Maryland,47-4021,800,47.71,28.89,37.56,49.45,53.97
24,Maryland,47-4031,650,17.73,14.66,16.38,20.72,22.89
24,Maryland,47-4041,1050,18.47,14.64,17.82,23.22,29.62
24,Maryland,47-4051,570,18.33,14.59,17.76,23.06,29.31
24,Maryland,47-4061,640,29.17,28.53,29.1,37.93,37.93
24,Maryland,47-4071,280,22.43,15.92,18.05,24.9,28.92
24,Maryland,47-4090,1230,23.02,18.11,19.46,28.86,30.54
24,Maryland,47-5022,470,22.89,12.39,17.74,29.34,29.99
24,Maryland,47-5023,210,23.67,18.11,22.43,32.05,37.74
24,Maryland,47-5032,150,24.77,11.75,11.75,29.91,30.94
24,Maryland,47-5099,60,23.26,17.74,18.89,24.77,29.34
24,Maryland,49-0000,95060,24.46,14.59,18.46,34.08,40.04
24,Maryland,49-1011,9740,33.08,21.72,27.75,41.15,49.47
24,Maryland,49-2011,1720,22.65,14.21,17.82,28.63,31.51
24,Maryland,49-2021,190,30.39,23.86,28.41,38.13,48.63
24,Maryland,49-2022,3440,28.94,18.25,22.72,36.56,45.6
24,Maryland,49-2091,710,38.12,36.05,36.38,42.89,48.31
24,Maryland,49-2092,230,22.81,14.96,18.25,28.73,30
24,Maryland,49-2093,380,29.33,27.98,29.26,37.16,37.16
24,Maryland,49-2094,670,29.66,22.71,25.18,36.46,46.5
24,Maryland,49-2095,630,44.85,30.15,37.56,50.87,51.62
24,Maryland,49-2096,60,23.27,17.91,18.34,23.27,25.52
24,Maryland,49-2097,630,28.98,17.97,19.66,36.9,47.16
24,Maryland,49-2098,2790,27.41,18.18,22.8,32.33,39.64
24,Maryland,49-3011,1750,39.64,27.6,36.5,46.43,48.63
24,Maryland,49-3021,2540,22.79,14.51,17.88,32.03,46.37
24,Maryland,49-3022,250,21.63,17.68,19.05,22.46,26.03
24,Maryland,49-3023,11470,23.04,14.19,18.02,29.88,37.69
24,Maryland,49-3031,3930,28.46,18.03,22.81,32.18,36.8
24,Maryland,49-3041,160,22.79,14.31,18.18,23.6,28.98
24,Maryland,49-3042,2590,29.02,21.32,22.9,34.73,38.23
24,Maryland,49-3043,520,36.88,22.9,29.17,36.96,36.96
24,Maryland,49-3051,870,23,16.84,18.45,29.63,36.63
24,Maryland,49-3052,180,18.13,13.88,14.34,29.04,30.23
24,Maryland,49-3053,500,21.33,14.12,17.76,27.27,29.55
24,Maryland,49-3093,1610,13.93,11.75,12.98,17.37,22.36
24,Maryland,49-9011,**,26.42,17.16,22.69,31.84,36.9
24,Maryland,49-9012,890,28.6,17.76,21.27,34.11,37.41
24,Maryland,49-9021,7480,29.2,17.93,22.84,37.06,46.4
24,Maryland,49-9031,440,20.75,16.73,17.74,27.04,32.52
24,Maryland,49-9041,3570,28.94,18.25,22.93,31.92,40.7
24,Maryland,49-9043,1320,24.05,13.9,17.96,30,36.51
24,Maryland,49-9044,150,28.03,18.52,22.93,30.17,36.48
24,Maryland,49-9051,2060,34.67,21.11,24.06,46.26,48.55
24,Maryland,49-9052,2490,36.76,14.04,31.29,38.55,42.7
24,Maryland,49-9061,60,17.59,13.99,14.46,18.34,22.44
24,Maryland,49-9062,1420,22.79,17.21,18.03,29.04,37.13
24,Maryland,49-9063,260,17.87,14.18,17.87,22.49,28.54
24,Maryland,49-9069,220,29.89,23.14,27.26,36.76,42.89
24,Maryland,49-9071,18930,22.55,14.25,17.82,26.61,31.38
24,Maryland,49-9091,190,21.26,13.91,17.78,22.79,28.69
24,Maryland,49-9094,240,22.81,13.35,17.05,29.1,36.43
24,Maryland,49-9096,100,23.51,18.46,20.26,28.14,34.41
24,Maryland,49-9098,2970,15.59,11.77,14.05,18.1,26.28
24,Maryland,49-9099,4330,22.38,14.12,17.78,26.78,32.21
24,Maryland,51-0000,69980,18.32,12.92,14.39,26.78,36.58
24,Maryland,51-1011,5680,33.76,18.61,24.08,43.75,52.76
24,Maryland,51-2011,140,26.84,22.81,26.29,38.73,45.97
24,Maryland,51-2021,70,14.5,14.5,14.5,18.18,22.95
24,Maryland,51-2028,2320,22.22,14.4,17.59,28.9,36.07
24,Maryland,51-2031,90,14.38,12.76,13.79,18.23,18.23
24,Maryland,51-2041,870,23.18,16.25,18.91,29.25,37.19
24,Maryland,51-2051,80,22.42,14.92,18.35,24.63,29.4
24,Maryland,51-2090,5990,17.41,12.29,14.23,22.22,27.97
24,Maryland,51-3011,1460,16,11.75,13.74,18.32,22.89
24,Maryland,51-3021,1430,19.79,12.84,16.34,22.4,24.39
24,Maryland,51-3022,950,12.77,11.75,11.75,16.4,18.32
24,Maryland,51-3023,360,17.31,13.31,14.28,18.09,21.53
24,Maryland,51-3091,120,18.32,11.75,14.4,23.08,29.3
24,Maryland,51-3092,1310,16.45,11.75,13.87,21.62,22.91
24,Maryland,51-3093,660,17.48,13.55,16.52,18.23,19.99
24,Maryland,51-3099,1970,14.48,11.75,14.22,16.94,18.35
24,Maryland,51-4021,170,22.12,14.48,17.35,22.93,26.97
24,Maryland,51-4023,90,19.91,18.09,18.09,23.63,30.65
24,Maryland,51-4031,390,22.77,14.79,18.18,24.86,27.5
24,Maryland,51-4033,250,18.01,13.28,14.23,21.54,23.15
24,Maryland,51-4034,100,18.52,14.63,18.27,20.35,25.69
24,Maryland,51-4035,50,22.76,15.97,18.69,23.8,29.42
24,Maryland,51-4041,1780,28.73,17.92,23.05,35.44,38.24
24,Maryland,51-4072,440,18.35,12.42,17.19,23.53,26.04
24,Maryland,51-4081,220,20.74,14.15,18.05,25.7,29.01
24,Maryland,51-4111,80,29.66,21.37,27.05,36.83,36.96
24,Maryland,51-4121,2370,23.24,17.64,18.69,30.35,37.39
24,Maryland,51-4122,120,22.91,17.42,18.1,36.8,45.69
24,Maryland,51-4192,40,24.98,17,23,30.15,32.51
24,Maryland,51-4193,140,20.58,14.5,18.13,22.81,26.32
24,Maryland,51-4199,270,19.24,14.15,14.82,24.68,29.4
24,Maryland,51-5111,510,22.12,14.06,14.97,24.27,29.49
24,Maryland,51-5112,1840,22.46,13.94,15.32,28.45,30.69
24,Maryland,51-5113,780,18.17,14.38,14.63,23.04,26.83
24,Maryland,51-6011,4130,13.78,11.75,11.77,14.28,16.85
24,Maryland,51-6021,330,14.31,11.75,13.44,15.45,17.45
24,Maryland,51-6031,1440,13.72,11.75,11.88,14.39,18.47
24,Maryland,51-6052,490,14.52,11.75,11.75,23.09,28.58
24,Maryland,51-6062,120,14.27,11.75,11.75,16.87,17.99
24,Maryland,51-6063,40,17.78,11.75,12.97,17.78,17.82
24,Maryland,51-6064,40,16.29,12.8,13.82,17.78,21.16
24,Maryland,51-6091,50,18.23,14.44,14.5,21.13,23.1
24,Maryland,51-6093,110,23.06,14.4,15.81,23.1,25.32
24,Maryland,51-6099,200,16.26,11.75,14.15,17.83,22.32
24,Maryland,51-7011,920,18.13,14.24,16.89,23.55,28.42
24,Maryland,51-7021,130,19.14,13.34,17.59,23.55,28.4
24,Maryland,51-7041,270,17.7,13.11,14.22,22.91,24.23
24,Maryland,51-7042,590,16.93,13.62,14.27,18.15,23.04
24,Maryland,51-7099,70,18.18,14.38,17.92,19.93,29.17
24,Maryland,51-8012,330,43.71,39.72,43.68,43.72,47.93
24,Maryland,51-8013,690,48.45,21.4,29.52,48.59,53.08
24,Maryland,51-8021,820,30.6,18.9,23.93,38.03,41.56
24,Maryland,51-8031,1410,22.58,17.76,17.76,27.59,34.22
24,Maryland,51-8091,660,34.33,23.31,28.47,37.03,37.51
24,Maryland,51-8092,70,37.39,30.07,31.1,42.38,47.61
24,Maryland,51-8093,40,44.25,33.01,35.84,45.71,45.71
24,Maryland,51-8099,300,31.06,20.04,23.93,34.61,37.03
24,Maryland,51-9011,710,24.23,16.83,21.06,32.29,37.17
24,Maryland,51-9012,550,22.55,14.12,18.69,29.12,34.31
24,Maryland,51-9021,130,18.54,14.4,17.26,23.07,29.02
24,Maryland,51-9022,60,18.59,14.31,17.48,26.81,28.1
24,Maryland,51-9023,1010,18.06,14.23,14.24,23.55,29.57
24,Maryland,51-9032,370,18.23,13.94,15.28,22.81,25.04
24,Maryland,51-9041,420,18.52,14.46,14.63,20.39,23.67
24,Maryland,51-9051,40,17.92,13.48,14.72,21.02,28.67
24,Maryland,51-9061,5040,22.95,14.4,18.01,31.42,38.11
24,Maryland,51-9071,190,23.11,14,14.49,29.12,32.16
24,Maryland,51-9081,390,20.76,14.32,17.33,28.65,35
24,Maryland,51-9082,290,23.37,14.46,17.59,28.38,33.55
24,Maryland,51-9083,**,18.18,14.48,17.31,23.03,28.19
24,Maryland,51-9111,3030,14.63,11.75,14.01,18.18,23.04
24,Maryland,51-9123,190,15.79,12.58,14.4,18.55,22.54
24,Maryland,51-9124,830,20.27,14.23,16.19,28.1,37.05
24,Maryland,51-9151,70,16.63,13.27,15.12,18.23,28.31
24,Maryland,51-9161,1760,23.12,16.05,18.23,28.73,29.82
24,Maryland,51-9162,**,27.68,21.64,22.71,29.5,37.03
24,Maryland,51-9191,90,16.88,13.1,13.31,21.4,22.37
24,Maryland,51-9193,30,22.91,11.75,17.98,23.38,29.82
24,Maryland,51-9194,**,15.61,13.12,14.24,22.21,23.08
24,Maryland,51-9195,310,17.59,13.94,16.63,21.8,27.43
24,Maryland,51-9196,820,18.12,16.21,17.32,22.55,22.97
24,Maryland,51-9198,2170,16.57,13.01,14.22,17.98,22.99
24,Maryland,51-9199,4070,14.38,11.77,13.29,19.55,24.12
24,Maryland,53-0000,201110,17.84,12.13,14.32,23.16,30
24,Maryland,53-1041,90,29.69,23.3,23.3,37.73,46.39
24,Maryland,53-1047,11150,29.02,17.96,22.78,37.13,40.56
24,Maryland,53-2012,370,*,*,*,*,*
24,Maryland,53-2021,110,51.14,38.38,38.38,64.8,75.43
24,Maryland,53-2022,70,38.36,29.13,30.46,38.36,48.38
24,Maryland,53-3011,240,18.02,13.63,14.57,19.76,23.04
24,Maryland,53-3031,7100,11.77,11.75,11.75,14.8,22.83
24,Maryland,53-3032,23960,23.42,16.72,20.96,28.56,33.13
24,Maryland,53-3033,25190,21.45,13.89,17.4,25.93,30.87
24,Maryland,53-3051,6200,18.44,14.7,17.51,23.12,23.83
24,Maryland,53-3052,5140,23.53,18.47,18.68,30,30.42
24,Maryland,53-3053,3460,14.57,12.45,14.07,18.18,21.75
24,Maryland,53-3054,400,14.44,11.75,14.42,18.23,26.71
24,Maryland,53-3099,3030,14.73,11.79,13.73,22.81,28.96
24,Maryland,53-4011,140,30.75,24.05,30.7,30.75,30.75
24,Maryland,53-4022,70,23.91,17.64,17.85,23.94,23.94
24,Maryland,53-4031,130,24.05,18.81,18.83,30.75,30.75
24,Maryland,53-4041,550,30.2,29.12,29.33,37.16,37.16
24,Maryland,53-5011,650,29.94,14.65,21.23,37.53,59.42
24,Maryland,53-5021,560,48.77,19.11,36.13,59.71,61.5
24,Maryland,53-5031,**,49.07,45.07,49.07,49.07,61.96
24,Maryland,53-6021,1310,13.82,11.75,12.51,14.58,17.35
24,Maryland,53-6031,2130,14.06,11.75,13.34,15.61,17.91
24,Maryland,53-6032,130,16.32,13.47,14.17,24.13,36.64
24,Maryland,53-6041,140,23.34,17.76,17.76,28.78,29.81
24,Maryland,53-6051,600,16.55,11.75,12.78,25.35,47.43
24,Maryland,53-6099,160,23.63,12.66,19.85,29.24,36.96
24,Maryland,53-7011,290,18.41,17.59,17.76,22.21,22.45
24,Maryland,53-7021,710,29.75,23.49,27.12,36.73,39.13
24,Maryland,53-7041,70,37.72,18.57,33.3,37.75,37.75
24,Maryland,53-7051,10600,20.41,17.23,17.63,25.97,30.13
24,Maryland,53-7061,6640,14.03,11.75,13.42,16.61,21.08
24,Maryland,53-7062,32610,14.91,12.19,14.12,18.18,22.83
24,Maryland,53-7063,130,19.67,12.71,16.29,23.51,23.51
24,Maryland,53-7064,5300,14.29,11.77,13.98,17.9,20.53
24,Maryland,53-7065,44570,14.57,11.76,13.85,17.9,22
24,Maryland,53-7071,30,30.64,21.41,24.33,49.31,49.31
24,Maryland,53-7072,150,22.82,14.07,17.87,24.87,28.86
24,Maryland,53-7081,2540,14.39,11.75,13.29,17.58,18.55
24,Maryland,53-7199,450,18.28,14.27,14.68,23.52,29.92
25,Massachusetts,00-0000,3394470,28.14,14.51,17.93,45.09,62.97
25,Massachusetts,11-0000,326510,61.2,29.62,41.21,81.77,#
25,Massachusetts,11-1011,5580,#,49.62,73.49,#,#
25,Massachusetts,11-1021,111090,60.58,28.64,38.14,91.6,#
25,Massachusetts,11-1031,630,*,*,*,*,*
25,Massachusetts,11-2011,860,57.75,28.75,37.46,78.22,#
25,Massachusetts,11-2021,15900,75.16,40.35,50.28,98.38,#
25,Massachusetts,11-2022,19770,63.47,36.27,46.99,98.85,#
25,Massachusetts,11-2032,3060,61.62,30.54,45.93,91.78,#
25,Massachusetts,11-2033,1250,61.25,37.1,47.69,84.58,#
25,Massachusetts,11-3012,9730,60.76,29.43,39.27,80.44,#
25,Massachusetts,11-3013,4760,47.91,29.15,37.53,60.88,78.55
25,Massachusetts,11-3021,21690,78.44,48.2,62.06,99.97,#
25,Massachusetts,11-3031,30480,73.23,37.81,48.5,99.3,#
25,Massachusetts,11-3051,6010,61.23,37.2,47.62,78.35,#
25,Massachusetts,11-3061,3050,64.53,40.05,50.73,81.14,#
25,Massachusetts,11-3071,2820,47.51,28.02,37.12,60.8,79.9
25,Massachusetts,11-3111,700,73.25,38.89,49.56,81.15,#
25,Massachusetts,11-3121,6540,72.74,38.32,49.56,99.3,#
25,Massachusetts,11-3131,1250,61.33,37.43,47.79,81.14,#
25,Massachusetts,11-9013,70,29.94,18.98,27.32,37.6,44.83
25,Massachusetts,11-9021,7840,57.41,37.12,45.92,63.63,80.75
25,Massachusetts,11-9031,1680,28.73,22.19,22.51,36.44,58.22
25,Massachusetts,11-9032,8610,*,*,*,*,*
25,Massachusetts,11-9033,**,47.43,29.06,36.98,61.69,93.66
25,Massachusetts,11-9041,6270,78.43,48.13,61.88,96.28,#
25,Massachusetts,11-9051,4990,31.84,14.03,27.32,36.83,47.1
25,Massachusetts,11-9072,270,37.16,23.82,28.86,50.64,62.07
25,Massachusetts,11-9081,610,29.67,22.62,28.3,56.54,71.79
25,Massachusetts,11-9111,17430,60.26,36.01,45.52,78.33,#
25,Massachusetts,11-9121,3980,#,59.22,79.3,#,#
25,Massachusetts,11-9131,320,39.45,33.25,35.96,43.7,47.41
25,Massachusetts,11-9141,4040,36.79,22.99,29.02,46.84,62.38
25,Massachusetts,11-9151,7040,34.61,22.57,28.47,38.56,50.02
25,Massachusetts,11-9161,160,45.6,29.31,37.05,60.76,94.32
25,Massachusetts,11-9171,240,36.47,23.25,35.36,38.34,45.32
25,Massachusetts,11-9179,90,22.44,20.83,22.43,28.3,30.77
25,Massachusetts,11-9199,6430,67.14,37.82,48.64,81.14,#
25,Massachusetts,13-0000,247310,38.99,23.42,30.08,51.03,74.56
25,Massachusetts,13-1011,100,26.32,23.99,26.07,26.32,80
25,Massachusetts,13-1020,10650,38,23.43,29.37,48.48,60.9
25,Massachusetts,13-1031,6050,36.64,23.05,29.08,44.99,49.44
25,Massachusetts,13-1032,260,36.9,24.13,29.38,41.15,48.84
25,Massachusetts,13-1041,7940,38.83,25.18,30.48,49.1,60.97
25,Massachusetts,13-1051,5140,47.52,23.86,34.01,61.94,79.34
25,Massachusetts,13-1071,19880,36.64,20.15,27.83,46.94,60.45
25,Massachusetts,13-1075,2340,38.41,23.8,29.77,58.29,65.45
25,Massachusetts,13-1081,3460,37.3,23.38,29.36,49.32,63.83
25,Massachusetts,13-1082,24320,48.1,29.57,37.5,62.4,79.46
25,Massachusetts,13-1111,29490,49.85,30.44,38.8,64.26,82.85
25,Massachusetts,13-1121,3010,29.31,18.39,23.05,37.6,47.8
25,Massachusetts,13-1131,4400,30.8,21.16,23.51,46.87,58.53
25,Massachusetts,13-1141,2720,38.68,25.35,30.51,48.93,60.75
25,Massachusetts,13-1151,8970,34.76,18.26,23.77,46.37,60.49
25,Massachusetts,13-1161,21280,36.64,18.23,23.96,47.91,62.44
25,Massachusetts,13-1199,17890,38.03,23.25,29.49,50.54,62.95
25,Massachusetts,13-2011,38140,38.9,28.82,30.76,49.43,63.79
25,Massachusetts,13-2020,1120,37.92,22.13,29.18,48.26,60.74
25,Massachusetts,13-2031,1470,39.27,29.49,37.14,49.25,60.76
25,Massachusetts,13-2041,1410,37.72,23.38,29.46,48.52,63.57
25,Massachusetts,13-2051,11070,46.89,29.57,37.07,61.24,78.53
25,Massachusetts,13-2052,8510,58.63,24.21,38.01,84.71,#
25,Massachusetts,13-2053,2040,46.53,29.27,35.53,58.63,65.11
25,Massachusetts,13-2054,1980,50.31,30.91,39.42,64.2,#
25,Massachusetts,13-2061,1100,47.61,30.92,39.25,60.22,80.18
25,Massachusetts,13-2071,930,28.87,18.25,22.81,36.65,38.63
25,Massachusetts,13-2072,6010,38.25,22.71,29.07,60.49,77.72
25,Massachusetts,13-2081,1560,30.76,21.39,25.72,44.99,50.97
25,Massachusetts,13-2082,1730,29.25,18.27,23.19,37.24,39.44
25,Massachusetts,13-2099,2330,37.38,23.32,29.82,47.5,60.98
25,Massachusetts,15-0000,146110,49.38,29.33,38.02,63.27,80.5
25,Massachusetts,15-1211,13850,49.27,36.17,38.55,63.02,78.47
25,Massachusetts,15-1212,4110,48.74,30.36,38.6,63.01,79.68
25,Massachusetts,15-1221,**,61.43,38.89,51.35,78.58,#
25,Massachusetts,15-1231,3530,38.57,22.79,29.6,49.18,62.83
25,Massachusetts,15-1232,16640,29.79,22.4,23.47,37.94,48.77
25,Massachusetts,15-1241,5910,62.7,37.82,49.19,80.41,81.55
25,Massachusetts,15-1242,2670,57.96,30.33,38.75,63.11,79.62
25,Massachusetts,15-1243,1300,64.07,39.88,49.8,79.01,82.01
25,Massachusetts,15-1244,7170,47.72,29.69,37.41,60.74,73.49
25,Massachusetts,15-1251,**,48.99,36.17,41.11,61.3,75.53
25,Massachusetts,15-1252,58980,61.62,38,48.62,77.55,81.13
25,Massachusetts,15-1253,4400,49.38,29.69,42.78,62.92,73.09
25,Massachusetts,15-1254,2150,38.74,22.79,29.89,49.08,62.62
25,Massachusetts,15-1255,2570,37.38,18.55,29.24,48.58,62.71
25,Massachusetts,15-1299,7270,47.9,23.68,34.84,61.24,78.32
25,Massachusetts,15-2011,860,61.24,37.26,47.66,81.13,#
25,Massachusetts,15-2031,3360,38.51,23.68,29.93,49.18,62.79
25,Massachusetts,15-2041,2040,49.44,36.31,45.83,62.82,80.53
25,Massachusetts,15-2051,2720,48.65,24.29,36.72,62.53,80.77
25,Massachusetts,15-2099,**,74.58,16.87,34.11,94.2,#
25,Massachusetts,17-0000,66760,46.31,26.54,35.64,60.79,77.33
