area,area_title,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
17,Illinois,47-5049,50,35.24,26.86,33.21,36.13,39.21
17,Illinois,47-5051,100,30.13,28.2,28.2,32.04,32.89
17,Illinois,47-5071,440,19.39,15.45,17.88,22.3,23.29
17,Illinois,47-5099,50,18.97,18.57,18.91,32.85,35.34
17,Illinois,49-0000,202590,27.75,16.87,20.86,36.3,45.5
17,Illinois,49-1011,15940,37.67,23.07,29.42,47.23,57.61
17,Illinois,49-2011,2190,20.9,17.08,17.69,26.64,33.75
17,Illinois,49-2021,**,29.88,23.52,28.21,48.23,53.39
17,Illinois,49-2022,6260,30.46,18.18,22.91,36.88,43.65
17,Illinois,49-2091,360,36.38,22.39,28.42,52.65,57.35
17,Illinois,49-2092,630,35.03,19.1,24.52,51,51
17,Illinois,49-2093,180,39.8,34.1,38.71,46.54,47.67
17,Illinois,49-2094,470,31.26,23.35,27.62,39.57,49.15
17,Illinois,49-2095,260,50.09,36.88,48.22,56.01,59.51
17,Illinois,49-2096,260,21.73,17.52,19.28,23.53,31.77
17,Illinois,49-2097,1110,21.44,15.29,17.43,23.14,31.1
17,Illinois,49-2098,2290,29.51,21.87,23.63,36.08,40.32
17,Illinois,49-3011,4230,35.27,21.98,28.61,57.57,67.55
17,Illinois,49-3021,5980,23.72,16.35,18.96,30.88,38.1
17,Illinois,49-3023,28030,23.33,14.64,17.79,31.72,38.72
17,Illinois,49-3031,9100,30.07,20.98,23.63,36.72,43.38
17,Illinois,49-3041,1610,29.19,17.55,22.6,37.23,39.54
17,Illinois,49-3042,2830,29.69,19.56,23.04,37.87,42.94
17,Illinois,49-3043,1600,33.67,22.74,24.89,37.51,41.47
17,Illinois,49-3051,380,20.7,14.33,15.36,22.79,27.63
17,Illinois,49-3052,240,23.12,14.46,16.97,26.26,27.57
17,Illinois,49-3053,490,21.35,16.32,18.2,24.3,30.3
17,Illinois,49-3091,220,17.82,13,13.84,19.3,21.51
17,Illinois,49-3092,260,22.08,14.45,17.4,25.65,25.65
17,Illinois,49-3093,2720,17.51,14.45,15.13,20.13,22.2
17,Illinois,49-9011,890,22.98,17.36,18.58,28.21,37.74
17,Illinois,49-9012,550,40.04,27.93,29.17,49.02,50.04
17,Illinois,49-9021,10380,31.21,18.68,23.04,38.69,51.01
17,Illinois,49-9031,1470,22.91,14.05,18.16,28.05,29.38
17,Illinois,49-9041,10350,29.79,21.9,24.31,36.35,43.11
17,Illinois,49-9043,380,24.25,18.56,22.22,26.47,35.42
17,Illinois,49-9044,2380,35.17,18.26,23.61,40.58,49.94
17,Illinois,49-9051,4550,51.22,29.56,41.2,55.34,56.03
17,Illinois,49-9052,2760,35.81,21.49,25.04,45.3,46.3
17,Illinois,49-9062,2730,31.07,17.42,20.75,37.36,46.2
17,Illinois,49-9063,450,18.25,14.6,16.69,23.74,29.46
17,Illinois,49-9071,66830,24.04,15.92,18.73,30.45,37.89
17,Illinois,49-9091,1950,19.43,13,14.27,22.4,23.95
17,Illinois,49-9094,560,20.2,16.68,17.31,28.32,35.9
17,Illinois,49-9096,50,26.71,15.76,15.76,39.36,39.36
17,Illinois,49-9097,620,39.65,32.02,38.78,43.69,62.32
17,Illinois,49-9098,780,18.07,14.19,14.58,22.55,26.3
17,Illinois,49-9099,6560,23.73,16.66,18.86,30.16,40.57
17,Illinois,51-0000,423920,20.81,15.11,17.47,25.57,33.28
17,Illinois,51-1011,32170,30.83,21.37,24.75,38.38,47.26
17,Illinois,51-2021,800,21.33,17.89,19.07,22.9,24.61
17,Illinois,51-2028,13920,18.43,14.74,16.75,21.69,27.56
17,Illinois,51-2031,790,20.37,17.24,17.81,22.56,26.83
17,Illinois,51-2041,2480,21.77,17.15,18.07,25.82,39.23
17,Illinois,51-2090,82650,18.38,14.84,17.08,22.24,27.18
17,Illinois,51-3011,11570,16.72,14.03,14.51,18.17,22.12
17,Illinois,51-3021,9110,17.7,14.08,15.09,21.7,24.01
17,Illinois,51-3022,3230,18.08,16.39,17.42,20.92,23.24
17,Illinois,51-3023,3150,21.34,15.48,17.38,21.55,23.14
17,Illinois,51-3091,460,19.47,18.83,19.31,23.03,24.18
17,Illinois,51-3092,10480,21.54,16.38,17.89,26.91,29.49
17,Illinois,51-3093,1260,19.92,16.69,18.03,22.67,27.05
17,Illinois,51-3099,2060,20.1,15.82,17.87,20.1,21.79
17,Illinois,51-4021,2070,22.52,16.43,18.36,27.07,35.72
17,Illinois,51-4022,470,22.69,19.03,20.76,23.75,25.9
17,Illinois,51-4023,900,23.9,17.84,20.83,28.9,37.46
17,Illinois,51-4031,10540,19.11,15.26,17.43,22.86,28
17,Illinois,51-4032,490,25.67,24.54,25.67,25.68,25.68
17,Illinois,51-4033,6130,21.6,17.1,18.04,23.26,27.23
17,Illinois,51-4034,1460,25.45,17.69,23.77,25.49,26.35
17,Illinois,51-4035,460,29.4,21.9,25.7,34.27,34.29
17,Illinois,51-4041,17210,23.56,16.7,19.31,29.62,36.93
17,Illinois,51-4051,270,24.08,19.47,22.27,26.1,30.69
17,Illinois,51-4052,310,30.12,20.99,24.82,37.21,37.21
17,Illinois,51-4062,30,36.55,30.3,34.83,36.55,40.25
17,Illinois,51-4071,340,22.05,17.66,19.15,23.7,29.49
17,Illinois,51-4072,11880,18.44,14.85,16.01,22.53,29.32
17,Illinois,51-4081,5920,22.3,16.61,18.21,23.9,29.61
17,Illinois,51-4111,4900,28.93,18.58,22.21,35.94,38.82
17,Illinois,51-4121,17280,22.63,17.05,19,27.34,31.97
17,Illinois,51-4122,150,21.47,19.72,21.47,29.01,38.59
17,Illinois,51-4191,1100,18.65,17,17.69,21.86,23.23
17,Illinois,51-4193,2320,18.14,16.22,17.11,22.48,25.35
17,Illinois,51-4199,500,23.04,16.83,21.1,25.79,30.54
17,Illinois,51-5111,1510,18.78,15.23,16.91,25.15,30.11
17,Illinois,51-5112,9770,19.56,14.53,17.28,24.39,30.07
17,Illinois,51-5113,2990,19.19,15.17,17.02,22.3,28.86
17,Illinois,51-6011,7180,16.08,13.28,13.96,17.64,19.77
17,Illinois,51-6021,600,15.5,13.83,14.26,16.83,17.41
17,Illinois,51-6031,3390,16.53,13.48,14.87,17.6,21.8
17,Illinois,51-6041,210,18.16,14.02,15.96,24.25,32.9
17,Illinois,51-6051,580,14.93,13.68,14.86,15.97,17.44
17,Illinois,51-6052,230,14.25,13.25,14.25,18.76,22.83
17,Illinois,51-6061,80,17.77,13.64,15.43,21.66,35.6
17,Illinois,51-6062,150,17.03,14.12,15.95,18.04,21.73
17,Illinois,51-6064,90,15.96,13.18,14.04,19.44,22.13
17,Illinois,51-6091,190,22.67,15.17,18.62,24.16,30.5
17,Illinois,51-6093,430,18.12,16.67,17.4,22.61,24.79
17,Illinois,51-6099,300,20.51,14.38,16.1,24.3,27.59
17,Illinois,51-7011,2230,23.17,15.22,17.69,27.57,31.12
17,Illinois,51-7021,220,21.85,15.14,19.09,22.64,29.55
17,Illinois,51-7041,660,17.79,13.86,15.93,21.79,28.41
17,Illinois,51-7042,1700,19.37,14.39,16.04,23.04,28.47
17,Illinois,51-7099,50,23.03,13,18.53,26.75,28.33
17,Illinois,51-8011,390,*,*,*,*,*
17,Illinois,51-8012,330,36.21,28.54,32.15,47.19,52.94
17,Illinois,51-8013,1270,49.92,28.59,43.81,50.95,57.08
17,Illinois,51-8021,1490,51.34,32.34,39.22,54.89,60.33
17,Illinois,51-8031,5030,33.21,19.11,25.2,38.26,46.7
17,Illinois,51-8091,**,31.27,29.37,30.4,35.65,35.77
17,Illinois,51-8092,750,39.8,29.77,30.5,48.05,50.21
17,Illinois,51-8093,450,53.26,37.92,48.78,57.43,78.2
17,Illinois,51-8099,440,27.98,18.02,21.12,31.38,35.64
17,Illinois,51-9011,3500,30.64,19.97,25.85,37.1,38.57
17,Illinois,51-9012,1070,23.66,16.77,20.7,28.42,33.95
17,Illinois,51-9021,570,22.62,16.82,18.91,28,32.49
17,Illinois,51-9022,60,22.36,16.9,18.31,29.72,33.44
17,Illinois,51-9023,8310,22.44,16.2,18.64,26.77,29.53
17,Illinois,51-9031,**,15.43,15,15.43,18.1,21.35
17,Illinois,51-9032,2130,23.18,19.38,21.56,25.51,30.71
17,Illinois,51-9041,2130,18.55,14.62,15.03,23.39,26
17,Illinois,51-9051,460,23.68,17.04,18.3,26.35,28.64
17,Illinois,51-9061,31100,21.5,16.33,17.91,25.54,32.12
17,Illinois,51-9071,940,18.71,14.73,15.77,24.29,29.13
17,Illinois,51-9081,970,23.74,18.69,22.27,29.08,35.86
17,Illinois,51-9082,440,18.24,17.83,18.06,24.43,29.64
17,Illinois,51-9083,430,16.78,13.74,14.47,20.5,23.25
17,Illinois,51-9111,25570,18.19,14.81,16.7,23.12,28.54
17,Illinois,51-9123,140,21.74,13.95,16.09,24.06,33.13
17,Illinois,51-9124,6940,21.79,16.66,17.96,25.81,32.36
17,Illinois,51-9151,40,24.23,13,15.42,29.73,32.46
17,Illinois,51-9161,9770,22.99,17.41,18.63,27.92,30.26
17,Illinois,51-9162,1320,30.56,22.72,26.73,37.37,43.79
17,Illinois,51-9191,130,19.59,18.54,19,22.67,26.62
17,Illinois,51-9194,440,21.31,17.43,19.46,23.04,23.32
17,Illinois,51-9195,840,22.3,18.53,20.78,27.9,32.03
17,Illinois,51-9196,5060,21.24,17.81,18.59,23.06,29.25
17,Illinois,51-9197,1450,24.94,18.24,23.9,27.48,30.26
17,Illinois,51-9198,7690,18.16,15.4,17.29,21.77,24.72
17,Illinois,51-9199,10220,18.31,15.17,17.22,25.02,32.15
17,Illinois,53-0000,635450,19.32,14.57,16.91,24.91,35.09
17,Illinois,53-1041,320,26.76,24.57,24.57,29.75,42.05
17,Illinois,53-1047,22220,29.2,20.53,23.69,37.14,44.77
17,Illinois,53-2011,7820,*,*,*,*,*
17,Illinois,53-2012,1070,*,*,*,*,*
17,Illinois,53-2021,950,82.6,38.08,51.73,90.86,101.97
17,Illinois,53-2022,90,31.9,13.83,23.37,41.5,41.75
17,Illinois,53-2031,10080,*,*,*,*,*
17,Illinois,53-3011,550,15.66,13.25,15.4,16.66,18.32
17,Illinois,53-3031,16970,17.62,13,13.84,21.78,29.99
17,Illinois,53-3032,85670,28.1,17.79,22.21,34.67,40.13
17,Illinois,53-3033,43540,22.44,13.87,17.59,29.5,40.48
17,Illinois,53-3051,19310,23.32,17.18,19.84,25.3,27.05
17,Illinois,53-3052,7190,32.52,21.43,27.24,41.01,41.01
17,Illinois,53-3053,7920,17.15,13.14,14.49,20.14,22.45
17,Illinois,53-3054,40,14.65,13.58,13.64,16.67,16.68
17,Illinois,53-3099,470,30.88,13,17.71,36.01,39.89
17,Illinois,53-4022,1460,33.15,22.18,24.91,35.05,40.87
17,Illinois,53-4031,2390,34.79,28.97,30.04,38.9,47.72
17,Illinois,53-4041,390,41.12,31.57,41.12,41.12,41.12
17,Illinois,53-5011,580,22.91,17.16,18.56,27.03,41.09
17,Illinois,53-5021,750,39.45,18.59,29.42,50.04,64.37
17,Illinois,53-5022,30,31,22.51,31,33.85,36.15
17,Illinois,53-5031,100,36.96,22.58,23.77,41.29,60.38
17,Illinois,53-6011,290,31.8,26.29,29.3,33.36,39.17
17,Illinois,53-6021,2310,18.06,14.12,16.07,21.72,24.03
17,Illinois,53-6031,2910,17.06,14,15.07,18.7,22.38
17,Illinois,53-6032,310,17.31,15.41,15.42,21.86,26.73
17,Illinois,53-6041,**,25.21,20.52,22.13,32.12,38.6
17,Illinois,53-6051,840,29.54,19.08,22.41,48.93,62.3
17,Illinois,53-6061,760,*,*,*,*,*
17,Illinois,53-6099,390,19.8,19.79,19.8,19.83,27.68
17,Illinois,53-7011,790,17.85,16.28,16.35,21.29,28.11
17,Illinois,53-7021,980,28.28,18.44,20.95,48.46,63.21
17,Illinois,53-7041,280,53.59,53.59,53.59,53.59,53.59
17,Illinois,53-7051,29210,21.68,17.4,18.56,24.3,27.65
17,Illinois,53-7061,12660,14.95,13,13.85,17.88,24.6
17,Illinois,53-7062,174350,18.03,14.55,16.17,21.96,24.04
17,Illinois,53-7063,1010,22.15,16.9,20.12,32.77,36.1
17,Illinois,53-7064,33210,17.29,14.25,15.35,19.07,21.47
17,Illinois,53-7065,136940,17.64,14.48,16.41,19.5,22.76
17,Illinois,53-7073,120,22.58,16.22,17.57,38.82,52.72
17,Illinois,53-7081,4990,34.18,18.05,23.04,38.19,39.15
17,Illinois,53-7121,400,30.73,20.31,24.97,33.15,33.17
17,Illinois,53-7199,160,22.51,18.39,20.49,22.69,25.42
18,Indiana,00-0000,3156740,21.86,13.29,16.49,30.94,46.05
18,Indiana,11-0000,161640,48.42,24.29,34.26,67.31,95.43
18,Indiana,11-1011,1270,99.81,48.39,66.32,#,#
18,Indiana,11-1021,49470,49.55,23.01,32.94,77.07,111.39
18,Indiana,11-1031,930,*,*,*,*,*
18,Indiana,11-2011,190,48.21,30.03,40.21,69.72,80.65
18,Indiana,11-2021,3380,59.42,28.84,39.35,80.3,100.56
18,Indiana,11-2022,9400,56.49,27.73,37.89,79.59,103.11
18,Indiana,11-2032,510,48.89,27.61,39.66,66.9,86.35
18,Indiana,11-2033,490,54.31,33.96,41.15,66.47,93.77
18,Indiana,11-3012,5340,45.8,25.79,32.23,61.78,80.17
18,Indiana,11-3013,3140,43.91,21.76,30.78,59.2,78.27
18,Indiana,11-3021,7200,63.47,40.27,49.68,78.73,97.03
18,Indiana,11-3031,11030,60.23,31.49,40.25,79.49,102.37
18,Indiana,11-3051,8850,48.88,32.03,40.01,62.35,77.45
18,Indiana,11-3061,1260,54.48,32.74,43.37,67.62,82.81
18,Indiana,11-3071,3220,47.53,31.83,38.46,59.08,76.5
18,Indiana,11-3111,140,54.81,37.95,43.13,69.16,87.13
18,Indiana,11-3121,2610,59.58,37.97,46.39,73.51,92.9
18,Indiana,11-3131,480,53.22,35.58,45.31,67.21,85.48
18,Indiana,11-9013,90,34.7,21.95,24.28,39.79,46.36
18,Indiana,11-9021,5450,47.52,29.25,37.64,61.51,77.57
18,Indiana,11-9031,710,23.16,18.15,21.68,30.61,38.42
18,Indiana,11-9032,6160,*,*,*,*,*
18,Indiana,11-9033,2920,46.03,24.66,31.19,64.35,101.03
18,Indiana,11-9039,430,37.7,18.84,24.07,44.97,54.36
18,Indiana,11-9041,4360,67.28,46.4,54.53,84.29,102.59
18,Indiana,11-9051,5020,28.69,17.99,22.66,35.76,45.41
18,Indiana,11-9071,90,41.31,29.21,32.62,47.53,56.99
18,Indiana,11-9072,310,25.89,16.88,20.68,37.03,49.39
18,Indiana,11-9081,900,24.63,17.23,21.44,36.06,40.18
18,Indiana,11-9111,11620,47.74,28.78,37.45,62.12,81.04
18,Indiana,11-9121,1190,39.22,26.38,29.73,56.67,83.66
18,Indiana,11-9131,290,42.66,39.52,40.55,46.49,50.45
18,Indiana,11-9141,4270,28.25,18.38,22.14,35.19,50.54
18,Indiana,11-9151,2350,30.37,20.9,24.83,39.68,50.46
18,Indiana,11-9161,350,29.66,22.98,27.8,30.65,37.98
18,Indiana,11-9171,320,32.95,22.83,28.66,46.52,67.76
18,Indiana,11-9179,160,27.55,18.93,22.76,35.78,35.88
18,Indiana,11-9199,5720,37.45,22.12,27.39,59.44,77.53
18,Indiana,13-0000,150610,32.91,19.52,24.63,44.89,58.87
18,Indiana,13-1020,9790,30.4,19.68,24.05,38.77,49.08
18,Indiana,13-1031,3900,29.96,22.37,24.12,39.19,47.81
18,Indiana,13-1032,**,39.4,37.31,38.71,43.54,43.54
18,Indiana,13-1041,5030,31.69,19.34,24.23,43.72,54.3
18,Indiana,13-1051,4920,32.8,20.29,26.2,41.72,49.27
18,Indiana,13-1071,17550,28.86,18.67,22.88,37.66,48.22
18,Indiana,13-1075,2730,37.63,17.42,29.26,48.46,61.57
18,Indiana,13-1081,2910,36.66,22.72,28.79,46.12,58.29
18,Indiana,13-1082,9890,40.34,24.81,31,52.37,64.55
18,Indiana,13-1111,12140,40.17,24.14,30.21,53.21,71.56
18,Indiana,13-1121,1840,24.11,15.68,19.36,30.75,38.14
18,Indiana,13-1131,2160,29.51,18.21,23.09,37.22,47.69
18,Indiana,13-1141,1470,28.2,18.48,21.23,37.5,46.84
18,Indiana,13-1151,8240,29.46,18.04,21.37,38.88,49.22
18,Indiana,13-1161,14400,29.97,17.79,22.9,40.2,56
18,Indiana,13-1199,6650,35.15,19.13,25.01,44.92,58.1
18,Indiana,13-2011,24490,35.86,22.56,28.47,45.79,57.71
18,Indiana,13-2020,1900,24.15,14.71,19.31,30.44,48.34
18,Indiana,13-2031,540,39.83,29.27,34.11,44.13,47.78
18,Indiana,13-2041,760,31.01,21.78,24.83,40.89,51.04
18,Indiana,13-2051,2430,39.09,27.75,31.42,48.12,57.74
18,Indiana,13-2052,5380,45.87,22,27.4,82.77,#
18,Indiana,13-2053,1390,32.66,23.55,28.88,40.23,53.79
18,Indiana,13-2054,370,41.9,23.86,32.96,52.95,77.08
18,Indiana,13-2061,350,35.06,22,26.77,51.55,64.2
18,Indiana,13-2071,390,22.98,17.8,19.16,27.74,30.94
18,Indiana,13-2072,4670,31.77,18.11,23.32,47.88,62.42
18,Indiana,13-2081,570,26.44,20.62,21.5,34.48,48.45
18,Indiana,13-2082,1820,18.18,12.89,14.53,27.65,38.68
18,Indiana,13-2099,1750,40.23,24.69,33.52,48.22,53.58
18,Indiana,15-0000,68060,38.9,22.24,29.26,51.6,64.9
18,Indiana,15-1211,10900,44.38,28.78,35.68,56.64,67.05
18,Indiana,15-1212,1490,45.98,30.25,38.01,58.07,77.33
18,Indiana,15-1221,680,39.6,31.16,31.34,50.87,61.55
18,Indiana,15-1231,4740,30.93,19.28,23.94,39.46,50.48
18,Indiana,15-1232,11490,24.63,17.25,20.25,30.43,37.81
18,Indiana,15-1241,2640,52.03,31.41,40.48,64.92,79.88
18,Indiana,15-1242,1280,36.53,11.48,24.03,48.94,60.4
18,Indiana,15-1243,700,40.4,28.13,28.13,57.38,72.11
18,Indiana,15-1244,5730,37.69,25.11,29.98,46.54,58.56
18,Indiana,15-1251,3410,39.34,31.44,38.41,57.83,71.88
18,Indiana,15-1252,13440,50.84,32.68,40.16,62.36,73.97
18,Indiana,15-1253,1550,40.69,26.17,31.5,49.25,61.62
18,Indiana,15-1254,1190,27.63,17.52,26.9,36.81,51.23
18,Indiana,15-1255,1170,28.35,15.2,21.01,38.17,50.67
18,Indiana,15-1299,2920,45.54,24.56,33.41,55,64.9
18,Indiana,15-2011,350,39.57,31.29,33.38,60.75,88.26
18,Indiana,15-2031,1660,39.71,26.23,30.77,50.34,63.59
18,Indiana,15-2041,230,49.11,28.37,38,61.26,74.66
18,Indiana,15-2051,2440,39.24,25.24,31.25,52.51,61.7
18,Indiana,17-0000,50810,39.24,23.83,30.6,49.71,61.98
18,Indiana,17-1011,1150,39.17,24.75,30.6,49.45,60.51
18,Indiana,17-1012,260,28.65,17.77,21.95,37.35,43.87
18,Indiana,17-1021,40,28.72,18.48,25.67,36.04,46.87
18,Indiana,17-1022,970,37.57,22.48,29.95,46.31,50.59
18,Indiana,17-2011,420,59.18,37.46,43.18,62.4,80.49
18,Indiana,17-2021,140,37.99,26.83,27.39,45.54,73.57
18,Indiana,17-2031,780,46.68,30.68,37.03,50.08,58.7
18,Indiana,17-2041,350,50.87,32.12,42,60.1,69.5
18,Indiana,17-2051,3990,39.7,29.83,33.4,49.39,61.1
18,Indiana,17-2061,270,42.88,32.15,34.7,52.24,61.55
18,Indiana,17-2071,3370,47.24,30.97,38.45,58.25,65.71
18,Indiana,17-2072,1860,47.79,34.01,38.84,59.94,62.65
18,Indiana,17-2081,460,42.61,28.8,32.36,52.22,66.07
18,Indiana,17-2111,340,44.8,25.79,32.71,47.75,59.75
18,Indiana,17-2112,10910,42.48,29.87,36.79,51.47,62.77
18,Indiana,17-2131,420,45.74,25.71,31.99,55.71,66.1
18,Indiana,17-2141,9170,45.64,30.2,37.63,56.39,62.67
18,Indiana,17-2151,110,50.02,44.17,47.66,61.95,70.27
18,Indiana,17-2199,1920,48.42,24.94,34.95,61.55,77.01
18,Indiana,17-3011,1710,28.43,18.19,22.77,34.11,39.39
18,Indiana,17-3012,170,33.08,21.87,27.49,43.55,49.08
18,Indiana,17-3013,2130,29.68,20.17,23.78,37.71,46.88
18,Indiana,17-3019,50,24.1,20.06,20.7,29.24,31.75
18,Indiana,17-3021,210,24.21,19.55,24.21,30.44,30.44
18,Indiana,17-3022,920,26.63,18.09,21.99,31.02,36.99
18,Indiana,17-3023,1780,30.89,21.24,24.42,39.62,50.53
18,Indiana,17-3024,150,*,*,*,*,*
18,Indiana,17-3025,240,24.4,17.13,17.9,31.04,38.05
18,Indiana,17-3026,2400,29.3,20.16,23.99,34.85,38.07
18,Indiana,17-3027,2130,32.65,20.83,25.52,38.99,44.38
18,Indiana,17-3028,410,29.48,19.61,23.22,30.6,37.01
18,Indiana,17-3029,640,36.28,24.16,30.08,43.7,52.34
18,Indiana,17-3031,840,23.22,15.36,18.97,28.1,32.98
18,Indiana,19-0000,21180,31.4,19.8,24.39,41.5,56.6
18,Indiana,19-1012,280,39,24.66,30.23,43.82,52.48
18,Indiana,19-1013,250,38.97,23.56,29.47,55.58,73.54
18,Indiana,19-1021,440,30.41,23.41,24.06,50.61,94.36
18,Indiana,19-1022,170,35.42,25.58,28.39,37.56,37.56
18,Indiana,19-1023,150,23.99,19.56,21.64,30.19,35.79
18,Indiana,19-1029,390,33.71,20.84,25.1,48.11,57.26
18,Indiana,19-1031,370,30.2,18.77,23.38,43.18,51.76
18,Indiana,19-1032,190,29.83,22.15,24.97,32.94,41.1
18,Indiana,19-1041,160,36.44,28.75,31.75,40.38,47.47
18,Indiana,19-1042,1570,46.23,25.4,31.02,59.64,73.39
18,Indiana,19-1099,50,*,*,*,*,*
18,Indiana,19-2012,210,57.85,29.08,39.83,87.09,#
18,Indiana,19-2021,90,47.14,30.18,39.4,55.83,72.4
18,Indiana,19-2031,1880,36.19,23.39,29.44,49.14,60.95
18,Indiana,19-2032,50,49.1,35.17,40.65,57.2,68.02
18,Indiana,19-2041,880,30.71,19.94,25.34,38.15,49.29
18,Indiana,19-2042,250,31.84,20.54,25.6,39.01,51.86
18,Indiana,19-2043,60,39.01,27.71,30.48,50.9,79.79
18,Indiana,19-2099,1230,31.2,23.68,24.56,39.62,50.73
18,Indiana,19-3022,90,*,*,*,*,*
18,Indiana,19-3033,1480,38.69,24.52,31.19,56.07,67.11
18,Indiana,19-3034,700,36.75,21.73,29.44,42.92,52.25
18,Indiana,19-3039,150,*,*,*,*,*
18,Indiana,19-3051,530,31.71,20.63,25.47,38.52,44.22
18,Indiana,19-3091,140,29.48,21.35,22.36,37.5,42.63
18,Indiana,19-3093,80,27.17,16.08,16.78,36.3,58.27
18,Indiana,19-3099,150,39.86,29.55,33.52,46.23,50.9
18,Indiana,19-4012,290,18.75,14.35,15.66,24.16,29.94
18,Indiana,19-4013,400,23.26,18.43,18.43,27.75,32.59
18,Indiana,19-4021,360,22.56,15.98,20.06,28.38,33.96
18,Indiana,19-4031,1140,24.37,19.03,21.78,29.55,35.75
18,Indiana,19-4042,570,22.68,16.68,19.47,30.16,38.57
18,Indiana,19-4043,50,18.94,15.56,17.54,21.91,27.97
18,Indiana,19-4061,280,23.33,17.3,18.33,30.48,37.94
18,Indiana,19-4071,210,23.14,18.04,22.5,25.42,28.83
18,Indiana,19-4092,350,28.97,19.16,24.03,37.54,40.63
18,Indiana,19-4099,850,24.78,19.35,21.66,30.98,36.63
18,Indiana,19-5011,3260,37.43,23.67,29.67,44.31,52.24
18,Indiana,19-5012,1280,27.83,19.1,22.81,32.91,42.28
18,Indiana,21-0000,49490,22.83,16.51,18.52,28.71,36.28
18,Indiana,21-1012,5270,24.36,18.47,22.31,30.48,37.24
18,Indiana,21-1013,740,25.85,14.6,19.44,30.83,35.26
18,Indiana,21-1015,1900,21.14,15.3,17.11,24.12,28.26
18,Indiana,21-1018,10230,21.88,17.09,18.16,28.24,35.42
18,Indiana,21-1019,190,24.83,12.94,17.87,28.74,33.25
18,Indiana,21-1021,6600,23.7,18.54,22.18,28.45,35.14
18,Indiana,21-1022,4730,29.67,21.34,23.58,36.7,42.2
18,Indiana,21-1023,1720,24.49,17.64,21.61,29.96,36.06
18,Indiana,21-1029,430,36.88,23.71,27.71,42.77,46.45
18,Indiana,21-1091,1720,27.71,16.71,21.39,35.8,42.83
18,Indiana,21-1092,1840,28.09,19.15,23.63,32,38.47
18,Indiana,21-1093,11000,18.29,14.4,16.49,21.83,24.5
18,Indiana,21-1094,980,22.01,15.44,18.39,24.19,29.59
18,Indiana,21-1099,430,22.97,14.53,17.06,24.97,31.46
18,Indiana,21-2011,1090,25.95,18.07,23.19,29.08,34.64
18,Indiana,21-2021,400,23.23,16.75,18.9,31.68,49.74
18,Indiana,21-2099,220,16.38,11.84,13.96,22.08,27.11
18,Indiana,23-0000,17130,39.44,19.8,23.76,63.39,93.75
18,Indiana,23-1011,8890,58.43,32.24,44.2,84.12,#
18,Indiana,23-1012,70,23.8,17.29,18.44,32.77,40.28
18,Indiana,23-1021,60,68.55,47.78,57.34,93.75,93.75
18,Indiana,23-1022,70,33.47,23.33,26.4,38.66,40.34
18,Indiana,23-1023,760,79.24,36.05,63.39,79.24,79.24
18,Indiana,23-2011,5550,23.55,18,21.45,31.37,39.35
18,Indiana,23-2093,1120,21.32,16.06,17.87,25.99,29.91
18,Indiana,23-2099,600,22.45,10.64,18.75,37.68,59.12
18,Indiana,25-0000,159750,23.95,13.81,17.42,31.49,42.61
18,Indiana,25-1011,2010,*,*,*,*,*
18,Indiana,25-1021,1120,*,*,*,*,*
18,Indiana,25-1022,960,*,*,*,*,*
18,Indiana,25-1031,180,*,*,*,*,*
18,Indiana,25-1032,1300,*,*,*,*,*
18,Indiana,25-1041,130,*,*,*,*,*
18,Indiana,25-1042,1050,*,*,*,*,*
18,Indiana,25-1051,210,*,*,*,*,*
18,Indiana,25-1052,480,*,*,*,*,*
18,Indiana,25-1053,190,*,*,*,*,*
18,Indiana,25-1054,290,*,*,*,*,*
18,Indiana,25-1061,110,*,*,*,*,*
18,Indiana,25-1062,270,*,*,*,*,*
18,Indiana,25-1063,210,*,*,*,*,*
18,Indiana,25-1064,60,*,*,*,*,*
18,Indiana,25-1065,630,*,*,*,*,*
18,Indiana,25-1066,690,*,*,*,*,*
18,Indiana,25-1067,470,*,*,*,*,*
18,Indiana,25-1069,190,*,*,*,*,*
18,Indiana,25-1071,4610,*,*,*,*,*
18,Indiana,25-1072,1460,*,*,*,*,*
18,Indiana,25-1081,1710,*,*,*,*,*
18,Indiana,25-1082,50,*,*,*,*,*
18,Indiana,25-1111,250,*,*,*,*,*
18,Indiana,25-1112,**,*,*,*,*,*
18,Indiana,25-1113,290,*,*,*,*,*
18,Indiana,25-1121,2300,*,*,*,*,*
18,Indiana,25-1122,650,*,*,*,*,*
18,Indiana,25-1123,930,*,*,*,*,*
18,Indiana,25-1124,700,*,*,*,*,*
18,Indiana,25-1125,400,*,*,*,*,*
18,Indiana,25-1126,640,*,*,*,*,*
18,Indiana,25-1192,130,*,*,*,*,*
18,Indiana,25-1193,500,*,*,*,*,*
18,Indiana,25-1194,2730,27.5,17.72,22.94,35,44.18
18,Indiana,25-1199,1220,*,*,*,*,*
18,Indiana,25-2011,6420,16.28,13.2,14.34,18.25,21.22
18,Indiana,25-2012,2450,*,*,*,*,*
18,Indiana,25-2021,27600,*,*,*,*,*
18,Indiana,25-2022,13180,*,*,*,*,*
18,Indiana,25-2023,70,*,*,*,*,*
18,Indiana,25-2031,20890,*,*,*,*,*
18,Indiana,25-2032,560,*,*,*,*,*
