year,state_fip,population,w_population_ratio,b_population_ratio,na_population_ratio,a_population_ratio,nh_population_ratio,hi_population_ratio,male_population_ratio,female_population_ratio,age0_population_ratio,age1_population_ratio,age2_population_ratio,age3_population_ratio,age4_population_ratio,age5_population_ratio,age6_population_ratio,age7_population_ratio,age8_population_ratio,age9_population_ratio,age10_population_ratio,age11_population_ratio,age12_population_ratio,age13_population_ratio,age14_population_ratio,age15_population_ratio,age16_population_ratio,age17_population_ratio,age18_population_ratio
2006,24,5627367,0.63704,0.30304,0.00524,0.05468,0.93257,0.06743,0.48325,0.51675,0.01312,0.05185,0.06366,0.0709,0.07275,0.06602,0.06604,0.06293,0.07361,0.0815,0.08131,0.0716,0.06404,0.04582,0.03351,0.02641,0.02266,0.01733,0.01494
2006,25,6410084,0.86643,0.07685,0.00454,0.05219,0.91561,0.08439,0.48344,0.51656,0.0116,0.0464,0.06017,0.06567,0.0727,0.0691,0.06497,0.0627,0.07276,0.07972,0.07978,0.07111,0.06421,0.04632,0.03405,0.02922,0.02709,0.02189,0.02054
2006,26,10036081,0.8179,0.14895,0.00803,0.02512,0.95978,0.04022,0.49117,0.50883,0.01242,0.05089,0.06674,0.0728,0.07582,0.06798,0.06068,0.06079,0.06889,0.07457,0.07891,0.0725,0.0641,0.04643,0.03522,0.02887,0.02583,0.01973,0.01684
2006,27,5163555,0.89483,0.05204,0.0139,0.03924,0.95876,0.04124,0.49629,0.50371,0.01367,0.05346,0.06601,0.07009,0.07385,0.07153,0.06589,0.06222,0.06879,0.07672,0.08028,0.07152,0.06078,0.0431,0.03327,0.02696,0.02388,0.01906,0.01892
2006,28,2904978,0.61366,0.37191,0.0054,0.00903,0.97782,0.02218,0.48491,0.51509,0.01432,0.05613,0.06934,0.07433,0.07718,0.07465,0.06639,0.06229,0.06491,0.07046,0.07313,0.06737,0.06098,0.04522,0.03755,0.03,0.02444,0.01695,0.01436
2006,29,5842704,0.85614,0.12057,0.0061,0.01718,0.96969,0.03031,0.48867,0.51133,0.01336,0.05189,0.06524,0.06964,0.07318,0.07105,0.06519,0.06078,0.06556,0.07326,0.07721,0.06965,0.06241,0.04729,0.03782,0.03151,0.02674,0.0203,0.01792
2006,30,952692,0.91746,0.00654,0.06838,0.00763,0.97344,0.02656,0.50105,0.49895,0.01244,0.04851,0.06104,0.06646,0.074,0.07479,0.05724,0.05565,0.05829,0.06872,0.08042,0.0802,0.07108,0.05179,0.04056,0.03195,0.0273,0.02046,0.01911
2006,31,1772693,0.91989,0.04907,0.01251,0.01852,0.92188,0.07812,0.4953,0.5047,0.01457,0.05739,0.06734,0.07007,0.07478,0.07636,0.0628,0.06318,0.0631,0.06936,0.07512,0.06976,0.0607,0.04277,0.03418,0.02984,0.027,0.02119,0.02049
2006,32,2522658,0.8166,0.08781,0.0172,0.07839,0.75683,0.24317,0.50687,0.49313,0.01497,0.05781,0.0665,0.07027,0.0662,0.06674,0.07523,0.07064,0.07522,0.07538,0.07241,0.06605,0.06261,0.0488,0.03757,0.0283,0.02148,0.01414,0.00968
2006,33,1308389,0.9621,0.01342,0.00337,0.02112,0.97528,0.02472,0.49344,0.50656,0.01155,0.04585,0.06093,0.06967,0.07436,0.06366,0.05237,0.05815,0.07201,0.08409,0.08825,0.07764,0.06914,0.0486,0.03523,0.02871,0.02434,0.01837,0.01708
2006,34,8661679,0.76578,0.14993,0.00521,0.07907,0.84056,0.15944,0.48646,0.51354,0.01232,0.05186,0.06482,0.07009,0.0688,0.05948,0.06191,0.06412,0.07446,0.08196,0.08118,0.07036,0.06249,0.0463,0.035,0.02923,0.02659,0.02073,0.01829
2006,35,1962137,0.85215,0.02637,0.10467,0.01681,0.55424,0.44576,0.49343,0.50657,0.01452,0.05664,0.06666,0.07277,0.07711,0.07271,0.06669,0.05942,0.06234,0.07014,0.07462,0.06997,0.06452,0.0474,0.038,0.03067,0.02436,0.01745,0.01404
2006,36,19104631,0.73686,0.18079,0.00914,0.07322,0.83444,0.16556,0.4833,0.5167,0.01235,0.04842,0.06096,0.06791,0.07218,0.06935,0.06944,0.0646,0.07233,0.07721,0.07696,0.06899,0.06278,0.04607,0.03564,0.02963,0.0263,0.02043,0.01845
2006,37,8917270,0.74015,0.2228,0.01526,0.02178,0.9299,0.0701,0.48828,0.51172,0.01383,0.05361,0.06572,0.06773,0.0705,0.06989,0.06522,0.06849,0.07343,0.07531,0.07465,0.06804,0.06294,0.04765,0.03713,0.03004,0.02425,0.01739,0.01418
2006,38,649422,0.9215,0.01259,0.0561,0.00982,0.9826,0.0174,0.50328,0.49672,0.01298,0.04838,0.05884,0.06447,0.07745,0.09716,0.05846,0.05786,0.05725,0.06683,0.07625,0.07403,0.0605,0.04423,0.03572,0.03223,0.02947,0.02345,0.02447
2006,39,11481213,0.85299,0.12694,0.00313,0.01694,0.97382,0.02618,0.48759,0.51241,0.01268,0.0506,0.06589,0.0705,0.07279,0.06618,0.06438,0.05935,0.06765,0.07323,0.07886,0.0725,0.06514,0.04603,0.03694,0.03073,0.02754,0.02122,0.01781
2006,40,3594090,0.79953,0.0832,0.09837,0.01891,0.92538,0.07462,0.49398,0.50602,0.01434,0.05515,0.06719,0.0688,0.07312,0.07657,0.06667,0.06224,0.06316,0.06909,0.07381,0.06828,0.06169,0.04773,0.03865,0.03228,0.02618,0.01912,0.01594
2006,41,3670883,0.91542,0.02266,0.0191,0.04282,0.89607,0.10393,0.49518,0.50482,0.01263,0.04965,0.0627,0.06595,0.06971,0.06821,0.06745,0.06575,0.06842,0.06936,0.07455,0.07539,0.06935,0.04965,0.03718,0.02927,0.02531,0.02065,0.01881
2006,42,12510809,0.85719,0.1136,0.00298,0.02622,0.95338,0.04662,0.4861,0.5139,0.01155,0.04612,0.05963,0.06699,0.07333,0.0662,0.06015,0.05663,0.06674,0.07426,0.07953,0.07351,0.06589,0.04818,0.0385,0.03355,0.03192,0.02534,0.02199
2006,44,1063096,0.88644,0.07376,0.0086,0.0312,0.88933,0.11067,0.48252,0.51748,0.01117,0.04554,0.05904,0.06507,0.07784,0.07445,0.06321,0.05801,0.06953,0.07702,0.07905,0.07145,0.06318,0.04611,0.03405,0.02887,0.02884,0.02446,0.0231
2006,45,4357847,0.68918,0.29224,0.00506,0.01352,0.95968,0.04032,0.48652,0.51348,0.01356,0.05153,0.06418,0.0678,0.07421,0.07081,0.06694,0.0627,0.06796,0.07308,0.07404,0.0693,0.06565,0.05085,0.03999,0.03169,0.02425,0.01757,0.0139
2006,46,783033,0.8858,0.01299,0.09188,0.00933,0.97624,0.02376,0.49885,0.50115,0.01446,0.05548,0.06655,0.07029,0.07622,0.07683,0.06176,0.0569,0.05903,0.06915,0.07516,0.07149,0.0608,0.04465,0.03565,0.03129,0.02874,0.02274,0.0228
2006,47,6088766,0.80911,0.17205,0.00385,0.01499,0.96322,0.03678,0.48734,0.51266,0.01324,0.05174,0.0655,0.06829,0.06969,0.06709,0.06815,0.06475,0.07014,0.07468,0.07538,0.07006,0.06495,0.04917,0.03908,0.03104,0.0246,0.01781,0.01466
2006,48,23359580,0.82822,0.12432,0.00911,0.03834,0.64434,0.35566,0.49608,0.50392,0.01622,0.06354,0.07355,0.0763,0.07636,0.0755,0.07297,0.07095,0.07162,0.07309,0.0725,0.06365,0.05463,0.03941,0.03018,0.02436,0.01967,0.01412,0.01141
2006,49,2525507,0.94011,0.01323,0.01561,0.03104,0.88619,0.11381,0.50189,0.49811,0.02003,0.07614,0.08656,0.08055,0.08379,0.0934,0.08466,0.07204,0.06192,0.05903,0.06042,0.05456,0.04599,0.03347,0.02594,0.02091,0.01731,0.01275,0.01055
2006,50,622892,0.97146,0.0111,0.00485,0.0126,0.98694,0.01306,0.49222,0.50778,0.00971,0.04242,0.05637,0.06637,0.07861,0.07128,0.05132,0.05577,0.066,0.07735,0.08466,0.08114,0.07342,0.0525,0.0381,0.03029,0.02617,0.02018,0.01832
2006,51,7673725,0.73692,0.20401,0.00492,0.05415,0.93275,0.06725,0.49067,0.50933,0.01334,0.05219,0.06286,0.06725,0.07108,0.07315,0.06701,0.06643,0.07322,0.07882,0.07898,0.07072,0.06383,0.04644,0.03476,0.02719,0.02248,0.0166,0.01369
2006,53,6370753,0.85674,0.04319,0.02068,0.0794,0.90287,0.09713,0.4976,0.5024,0.01339,0.05095,0.06446,0.06872,0.0715,0.07095,0.06921,0.06514,0.07208,0.07485,0.07811,0.07346,0.06545,0.04651,0.03365,0.02581,0.02201,0.0176,0.01613
2006,54,1827912,0.95445,0.03623,0.0022,0.00713,0.98959,0.01041,0.49089,0.50911,0.01158,0.04508,0.05676,0.06125,0.06588,0.06518,0.0611,0.06017,0.06484,0.06998,0.07707,0.07717,0.07429,0.05422,0.04523,0.03709,0.03197,0.02317,0.01797
2006,55,5577655,0.90076,0.06582,0.01099,0.02243,0.94968,0.05032,0.4958,0.5042,0.01264,0.05027,0.06449,0.0696,0.07435,0.0717,0.06099,0.06059,0.06741,0.07625,0.08009,0.07278,0.0629,0.04489,0.03517,0.02929,0.02661,0.02056,0.01942
2006,56,522667,0.95225,0.01158,0.02705,0.00911,0.92264,0.07736,0.5076,0.4924,0.01419,0.05229,0.06302,0.06651,0.07416,0.07827,0.06527,0.05881,0.0599,0.06742,0.0811,0.08036,0.06918,0.0484,0.0367,0.02891,0.02368,0.01706,0.01477
