sic,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
279,11-2022,         380,  30.30,,,,
279,11-3011,          60,  31.07,,,,
279,11-3021,         150,  34.70,,,,
279,11-3031,         220,  34.00,,,,
279,11-3040,          90,  29.19,,,,
279,11-3051,         610,  29.74,,,,
279,11-3061,          30,  27.12,,,,
279,13-0000,         760,  21.95,,,,
279,13-1023,          70,  17.75,,,,
279,13-1041,**,  24.83,,,,
279,13-1051,         280,  21.30,,,,
279,13-1073,          30,  21.65,,,,
279,13-2011,         230,  23.54,,,,
279,15-0000,        1260,  25.73,,,,
279,15-1021,         390,  24.68,,,,
279,15-1031,**,  30.38,,,,
279,15-1032,          50,  31.39,,,,
279,15-1041,         100,  21.46,,,,
279,15-1051,         100,  24.65,,,,
279,15-1061,          50,  23.79,,,,
279,15-1071,         130,  25.48,,,,
279,15-1081,**,  24.66,,,,
279,17-0000,         100,  24.49,,,,
279,27-0000,        3670,  17.38,,,,
279,27-1011,**,  22.91,,,,
279,27-1013,         190,  15.17,,,,
279,27-1014,         240,  22.14,,,,
279,27-1024,        2630,  17.46,,,,
279,27-3041,         200,  13.59,,,,
279,27-3043,**,  16.99,,,,
279,27-4021,         100,  19.80,,,,
279,27-4031,**,  19.25,,,,
279,37-0000,         320,   9.45,,,,
279,37-2011,         310,   9.33,,,,
279,41-0000,        2880,  24.47,,,,
279,41-1011,**,  32.26,,,,
279,41-1012,         150,  21.14,,,,
279,41-3011,         290,  20.94,,,,
279,41-4011,          40,  34.87,,,,
279,41-4012,        1830,  25.29,,,,
279,41-9041,          90,  10.32,,,,
279,41-9091,          30,  20.95,,,,
279,43-0000,       13560,  14.16,,,,
279,43-1011,         630,  20.46,,,,
279,43-2011,          90,  10.70,,,,
279,43-3011,          70,  14.75,,,,
279,43-3021,         380,  13.53,,,,
279,43-3031,         720,  14.80,,,,
279,43-3051,          80,  14.30,,,,
279,43-4051,        2730,  16.83,,,,
279,43-4071,          50,   8.80,,,,
279,43-4151,         200,  12.77,,,,
279,43-4161,          60,  15.31,,,,
279,43-4171,         390,  10.61,,,,
279,43-5021,         520,   9.38,,,,
279,43-5061,         520,  18.72,,,,
279,43-5071,         660,  12.14,,,,
279,43-5081,         140,   9.89,,,,
279,43-6011,         350,  14.71,,,,
279,43-6014,         260,  11.10,,,,
279,43-9011,         710,  16.22,,,,
279,43-9021,         100,   8.96,,,,
279,43-9022,         160,  10.74,,,,
279,43-9031,        2820,  16.01,,,,
279,43-9051,          50,   8.52,,,,
279,43-9061,         590,  10.03,,,,
279,43-9071,          30,  11.97,,,,
279,43-9081,         970,  12.37,,,,
279,49-0000,         370,  18.30,,,,
279,49-2011,**,  30.55,,,,
279,49-9042,         220,  15.60,,,,
279,51-0000,       16560,  16.44,,,,
279,51-1011,        1540,  23.60,,,,
279,51-4031,**,  12.76,,,,
279,51-4033,**,  15.88,,,,
279,51-4061,          40,  17.59,,,,
279,51-4193,         100,  13.94,,,,
279,51-5011,         630,  12.39,,,,
279,51-5012,**,  19.01,,,,
279,51-5021,         640,  14.66,,,,
279,51-5022,        7930,  17.76,,,,
279,51-5023,        1610,  15.19,,,,
279,51-6031,          30,  10.09,,,,
279,51-9032,         280,  11.50,,,,
279,51-9041,**,  16.62,,,,
279,51-9061,         350,  11.29,,,,
279,51-9123,**,  10.51,,,,
279,51-9131,         490,  18.80,,,,
279,51-9132,         240,  15.12,,,,
279,51-9191,          40,   8.59,,,,
279,51-9194,         680,  14.96,,,,
279,51-9198,         240,   8.74,,,,
279,53-0000,        2060,  10.14,,,,
279,53-3031,          80,   9.86,,,,
279,53-3032,**,   9.78,,,,
279,53-3033,         530,  10.83,,,,
279,53-7051,          50,  12.92,,,,
279,53-7062,         750,   9.45,,,,
279,53-7063,         440,   9.66,,,,
279,53-7064,         160,  10.65,,,,
281,00-0000,       95160,  20.00,,,,
281,11-0000,        8600,  38.00,,,,
281,11-1011,         380,  65.30,,,,
281,11-1021,        1720,  44.12,,,,
281,11-2021,         430,  38.30,,,,
281,11-2022,         570,  39.18,,,,
281,11-2031,          40,  22.43,,,,
281,11-3011,         170,  31.73,,,,
281,11-3021,         300,  37.96,,,,
281,11-3031,         440,  38.00,,,,
281,11-3040,         340,  37.29,,,,
281,11-3051,        1360,  33.76,,,,
281,11-3061,         270,  32.05,,,,
281,11-3071,         310,  28.43,,,,
281,11-9021,          30,  26.24,,,,
281,11-9041,         660,  40.71,,,,
281,11-9121,         190,  44.32,,,,
281,13-0000,        2810,  23.86,,,,
281,13-1023,         600,  20.83,,,,
281,13-1041,          60,  25.88,,,,
281,13-1071,          70,  25.86,,,,
281,13-1072,          80,  22.18,,,,
281,13-1073,         160,  25.27,,,,
281,13-1111,         130,  31.38,,,,
281,13-2011,         930,  23.47,,,,
281,13-2031,          40,  22.26,,,,
281,13-2051,          40,  26.70,,,,
281,15-0000,        1500,  25.70,,,,
281,15-1021,         120,  28.12,,,,
281,15-1041,         230,  18.90,,,,
281,15-1051,         470,  29.13,,,,
281,15-1061,          30,  26.52,,,,
281,15-1071,         150,  26.80,,,,
281,17-0000,        9120,  29.72,,,,
281,17-2041,        2970,  29.97,,,,
281,17-2051,          50,  30.70,,,,
281,17-2071,          80,  33.05,,,,
281,17-2081,         200,  30.41,,,,
281,17-2111,         300,  27.44,,,,
281,17-2112,         230,  31.24,,,,
281,17-2131,          40,  30.16,,,,
281,17-2141,         440,  30.88,,,,
281,17-2151,**,  28.02,,,,
281,17-3013,          80,  20.19,,,,
281,17-3023,         180,  23.40,,,,
281,17-3025,          40,  23.03,,,,
281,17-3026,         500,  24.46,,,,
281,17-3027,**,  19.97,,,,
281,19-0000,        5660,  20.79,,,,
281,19-2031,        2260,  23.88,,,,
281,19-2032,          60,  37.12,,,,
281,19-2041,          70,  28.00,,,,
281,19-4031,        2570,  17.84,,,,
281,19-4091,         150,  21.72,,,,
281,23-0000,          90,  54.49,,,,
281,23-1011,          80,  60.79,,,,
281,27-0000,          80,  22.32,,,,
281,29-0000,         460,  24.03,,,,
281,29-1111,          80,  23.36,,,,
281,29-9010,          40,  20.50,,,,
281,33-0000,         240,  16.80,,,,
281,33-9032,         110,  11.63,,,,
281,37-0000,         440,  12.77,,,,
281,37-1012,          90,  29.72,,,,
281,37-2011,         260,  10.43,,,,
281,37-3011,          50,  13.61,,,,
281,41-0000,        2330,  26.87,,,,
281,41-1012,         240,  33.49,,,,
281,41-2031,          60,  12.83,,,,
281,41-4011,         860,  27.95,,,,
281,41-4012,         590,  23.27,,,,
281,41-9031,         390,  32.63,,,,
281,43-0000,        9870,  14.49,,,,
281,43-1011,         480,  21.03,,,,
281,43-2011,         100,  11.59,,,,
281,43-3021,         100,  13.22,,,,
281,43-3031,         720,  13.45,,,,
281,43-3051,         140,  14.81,,,,
281,43-3061,         120,  14.67,,,,
281,43-4051,         980,  14.93,,,,
281,43-4071,          50,  11.70,,,,
281,43-4151,         530,  12.89,,,,
281,43-4161,         160,  16.61,,,,
281,43-4171,         190,  11.55,,,,
281,43-5061,         940,  17.30,,,,
281,43-5071,         940,  14.01,,,,
281,43-5081,         560,  12.46,,,,
281,43-5111,          60,  11.38,,,,
281,43-6011,        1440,  15.92,,,,
281,43-6014,        1100,  14.80,,,,
281,43-9011,          50,  15.83,,,,
281,43-9051,          30,   9.98,,,,
281,43-9061,         850,  11.18,,,,
281,47-0000,        1180,  19.92,,,,
281,47-2031,          30,  19.85,,,,
281,47-2073,         140,  15.68,,,,
281,47-2111,         530,  20.02,,,,
281,47-2130,          40,  21.66,,,,
281,47-2152,         310,  20.73,,,,
281,49-0000,        9090,  20.09,,,,
281,49-1011,        1210,  26.87,,,,
281,49-2092,         220,  20.11,,,,
281,49-2094,         560,  21.45,,,,
281,49-3023,          90,  19.56,,,,
281,49-3031,         270,  16.80,,,,
281,49-9041,        1710,  19.63,,,,
281,49-9042,        4180,  19.16,,,,
281,49-9043,         200,  19.48,,,,
281,49-9044,         320,  20.47,,,,
281,49-9098,          80,  14.67,,,,
281,51-0000,       34440,  18.32,,,,
281,51-1011,        3550,  24.24,,,,
281,51-2092,          40,  11.93,,,,
281,51-4031,**,   9.99,,,,
281,51-4041,         370,  15.05,,,,
281,51-4072,         110,  15.06,,,,
281,51-4111,          70,  20.52,,,,
281,51-4121,         200,  15.46,,,,
281,51-6091,         170,  13.85,,,,
281,51-8021,         520,  19.12,,,,
281,51-8031,         180,  22.00,,,,
281,51-8091,       13020,  19.80,,,,
281,51-8092,        1650,  20.52,,,,
281,51-9011,        4610,  18.20,,,,
281,51-9012,         490,  15.36,,,,
281,51-9021,         330,  12.32,,,,
281,51-9023,        2770,  13.91,,,,
281,51-9041,         310,  17.27,,,,
281,51-9051,         730,  12.86,,,,
281,51-9061,        1190,  15.32,,,,
281,51-9111,        1410,  13.20,,,,
281,51-9121,         350,  10.84,,,,
281,51-9198,         670,  11.28,,,,
281,53-0000,        9230,  16.83,,,,
281,53-1011,**,  25.35,,,,
281,53-1021,         120,  23.28,,,,
281,53-1031,         330,  23.82,,,,
281,53-3031,          30,  12.35,,,,
281,53-3032,        4120,  17.21,,,,
281,53-3033,        1060,  14.92,,,,
281,53-7011,          70,  10.71,,,,
281,53-7032,         120,  14.37,,,,
281,53-7051,         770,  16.12,,,,
281,53-7061,**,  10.33,,,,
281,53-7062,         660,  12.47,,,,
281,53-7063,**,   8.19,,,,
281,53-7064,         360,  17.74,,,,
281,53-7071,**,  15.62,,,,
281,53-7072,          70,  18.40,,,,
281,53-7121,         470,  18.39,,,,
282,00-0000,      150840,  18.07,,,,
282,11-0000,        8550,  40.16,,,,
282,11-1011,         350,#,,,,
282,11-1021,        1580,  47.26,,,,
282,11-2011,          30,  26.65,,,,
282,11-2021,         440,  43.71,,,,
282,11-2022,         460,  40.90,,,,
282,11-2031,          30,  37.79,,,,
282,11-3011,         330,  33.63,,,,
282,11-3021,         330,  40.12,,,,
282,11-3031,         480,  39.44,,,,
282,11-3040,         520,  36.20,,,,
282,11-3051,        1650,  35.34,,,,
282,11-3061,         240,  31.56,,,,
282,11-3071,         220,  32.42,,,,
282,11-9041,         810,  43.17,,,,
282,11-9121,         210,  44.60,,,,
282,13-0000,        4030,  26.02,,,,
282,13-1023,         610,  23.34,,,,
282,13-1041,         110,  30.83,,,,
282,13-1051,         110,  24.06,,,,
282,13-1071,         110,  23.01,,,,
282,13-1072,         130,  27.23,,,,
282,13-1073,         340,  25.94,,,,
282,13-1111,         250,  29.98,,,,
282,13-2011,         840,  24.72,,,,
282,13-2041,          50,  23.91,,,,
282,13-2051,          90,  29.23,,,,
282,15-0000,        2170,  27.15,,,,
282,15-1021,         110,  25.49,,,,
282,15-1031,          90,  29.71,,,,
282,15-1032,         190,  31.54,,,,
282,15-1041,         160,  17.84,,,,
282,15-1051,         830,  29.18,,,,
282,15-1061,          40,  20.30,,,,
282,15-1071,         200,  25.09,,,,
282,15-1081,          80,  25.28,,,,
282,15-2031,         330,  27.07,,,,
282,17-0000,        9710,  29.60,,,,
282,17-2031,**,  26.47,,,,
282,17-2041,        3060,  33.34,,,,
282,17-2051,         120,  30.36,,,,
282,17-2061,          50,  28.94,,,,
282,17-2071,         200,  31.18,,,,
282,17-2072,          40,  33.68,,,,
282,17-2081,         420,  31.59,,,,
282,17-2111,         470,  28.17,,,,
282,17-2112,        1010,  31.09,,,,
282,17-2131,         220,  30.29,,,,
282,17-2141,        1460,  30.44,,,,
282,17-2171,**,  37.59,,,,
282,17-3013,          80,  21.55,,,,
282,17-3023,         260,  19.10,,,,
282,17-3025,         120,  23.49,,,,
282,17-3026,         580,  19.53,,,,
282,17-3027,         330,  20.20,,,,
282,19-0000,        9960,  22.46,,,,
282,19-2031,        2470,  29.33,,,,
282,19-2032,         300,  32.28,,,,
282,19-2041,         130,  29.56,,,,
282,19-3021,          80,  30.29,,,,
282,19-4031,        6040,  20.32,,,,
282,19-4091,         130,  23.45,,,,
282,23-0000,          80,  51.42,,,,
282,23-1011,          60,  59.55,,,,
282,25-0000,          60,  19.34,,,,
282,27-0000,         160,  23.95,,,,
282,27-1024,          30,  19.73,,,,
282,27-3031,          80,  26.90,,,,
282,29-0000,         270,  23.82,,,,
282,29-1111,         130,  22.70,,,,
282,29-9010,          90,  23.80,,,,
282,33-0000,         330,  15.91,,,,
282,33-9032,         300,  15.36,,,,
282,37-0000,         560,  11.00,,,,
282,37-2011,         490,  10.86,,,,
282,37-3011,          40,  10.41,,,,
282,41-0000,        1930,  30.63,,,,
282,41-1011,          30,  26.76,,,,
282,41-1012,         200,  31.93,,,,
282,41-4011,         700,  33.62,,,,
282,41-4012,         660,  26.60,,,,
282,41-9031,         180,  36.60,,,,
282,43-0000,       11120,  14.96,,,,
282,43-1011,         590,  21.58,,,,
282,43-2011,          60,  11.15,,,,
282,43-3021,         120,  13.91,,,,
282,43-3031,         790,  14.53,,,,
282,43-3051,         180,  15.38,,,,
282,43-3061,         340,  13.54,,,,
282,43-4041,**,  14.05,,,,
282,43-4051,        1170,  16.04,,,,
282,43-4071,          50,  12.17,,,,
282,43-4151,         290,  13.32,,,,
282,43-4161,         250,  15.92,,,,
282,43-4171,         210,  10.94,,,,
282,43-5061,        1050,  16.89,,,,
282,43-5071,        1440,  14.22,,,,
282,43-5081,         430,  14.16,,,,
282,43-5111,         320,  12.81,,,,
282,43-6011,        1400,  16.59,,,,
282,43-6014,         830,  15.18,,,,
282,43-9011,         130,  15.13,,,,
282,43-9021,          30,   8.65,,,,
282,43-9051,          30,  10.19,,,,
282,43-9061,        1090,  11.93,,,,
282,47-0000,        2120,  22.56,,,,
282,47-1011,          70,  27.09,,,,
282,47-2011,          70,  20.23,,,,
282,47-2031,         170,  22.61,,,,
282,47-2111,         830,  21.91,,,,
282,47-2130,**,  20.53,,,,
282,47-2141,**,  22.51,,,,
282,47-2152,         810,  23.38,,,,
282,47-2211,          40,  22.12,,,,
282,49-0000,       14400,  20.04,,,,
282,49-1011,        1240,  26.68,,,,
282,49-2092,         200,  20.70,,,,
282,49-2094,        1960,  20.40,,,,
282,49-3023,**,  14.77,,,,
282,49-3031,**,  17.05,,,,
282,49-3042,          30,  18.61,,,,
282,49-9012,          30,  24.66,,,,
282,49-9021,         210,  20.74,,,,
282,49-9041,        5090,  20.14,,,,
282,49-9042,        3740,  18.77,,,,
282,49-9043,         980,  18.97,,,,
282,49-9044,**,  23.41,,,,
282,49-9098,         160,  11.15,,,,
282,51-0000,       77990,  15.82,,,,
282,51-1011,        6020,  24.49,,,,
282,51-2022,          60,  11.99,,,,
282,51-2092,        1340,  10.82,,,,
282,51-4021,         560,  13.68,,,,
282,51-4031,         880,  13.25,,,,
282,51-4033,          40,  11.58,,,,
282,51-4041,        1030,  16.55,,,,
282,51-4072,        1030,  12.61,,,,
282,51-4081,**,  11.29,,,,
282,51-4111,**,  14.99,,,,
282,51-4121,         260,  16.55,,,,
282,51-6062,        1350,  15.03,,,,
282,51-6063,        1580,  12.45,,,,
282,51-6064,        7960,  11.16,,,,
282,51-6091,       11400,  14.81,,,,
282,51-8012,         570,  20.30,,,,
282,51-8021,         660,  19.28,,,,
282,51-8031,         320,  19.42,,,,
282,51-8091,       10920,  20.29,,,,
282,51-8093,**,  22.15,,,,
282,51-9011,       11120,  18.32,,,,
282,51-9012,        1390,  17.75,,,,
282,51-9021,         400,  12.47,,,,
282,51-9023,        4610,  15.47,,,,
282,51-9032,**,  11.60,,,,
282,51-9041,        1460,  10.50,,,,
282,51-9051,         240,  13.57,,,,
282,51-9061,        2880,  15.98,,,,
282,51-9111,        1780,  12.82,,,,
282,51-9121,         230,  15.04,,,,
282,51-9191,**,  11.18,,,,
282,51-9192,          30,  12.45,,,,
282,51-9198,        2170,  12.16,,,,
282,53-0000,        7400,  13.08,,,,
282,53-1021,         170,  18.49,,,,
282,53-1031,         150,  23.58,,,,
282,53-3032,         710,  14.82,,,,
282,53-3033,         240,  13.17,,,,
282,53-4011,         100,  19.77,,,,
282,53-7011,**,  10.32,,,,
282,53-7051,        1480,  13.85,,,,
282,53-7062,        1740,  11.23,,,,
282,53-7063,         500,   9.59,,,,
282,53-7064,        1100,  10.95,,,,
282,53-7072,**,  23.30,,,,
282,53-7121,         530,  17.33,,,,
283,00-0000,      312690,  16.84,,,,
283,11-0000,       26800,  43.04,,,,
283,11-1011,        1220,#,,,,
283,11-1021,        3720,  49.64,,,,
283,11-2011,         160,  33.31,,,,
283,11-2021,        1570,  43.20,,,,
283,11-2022,        1340,  41.76,,,,
283,11-2031,         120,  46.60,,,,
283,11-3011,         920,  38.89,,,,
283,11-3021,        1590,  45.84,,,,
283,11-3031,        1670,  42.20,,,,
283,11-3040,        1260,  38.82,,,,
283,11-3051,        4610,  36.32,,,,
283,11-3061,         620,  35.96,,,,
283,11-3071,         530,  29.46,,,,
283,11-9041,        1850,  46.46,,,,
283,11-9121,        2790,  48.95,,,,
283,11-9141,**,  51.55,,,,
283,13-0000,       13140,  25.10,,,,
283,13-1022,          90,  21.62,,,,
283,13-1023,        1960,  21.50,,,,
283,13-1041,        2060,  27.63,,,,
283,13-1051,         230,  24.56,,,,
283,13-1071,         320,  23.51,,,,
283,13-1072,         340,  22.31,,,,
283,13-1073,         920,  24.32,,,,
283,13-1111,         700,  29.32,,,,
283,13-1121,          30,  23.66,,,,
283,13-2011,        2370,  24.34,,,,
283,13-2031,**,  21.64,,,,
283,13-2041,         180,  21.84,,,,
283,15-0000,        6220,  29.01,,,,
283,15-1011,          30,  21.35,,,,
283,15-1021,         900,  31.99,,,,
283,15-1031,         330,  35.28,,,,
283,15-1041,        1110,  21.01,,,,
283,15-1051,        1460,  30.56,,,,
283,15-1061,         460,  32.76,,,,
283,15-1071,         860,  27.63,,,,
283,15-1081,          70,  24.76,,,,
283,15-2021,          40,  31.99,,,,
283,15-2041,         250,  31.51,,,,
283,17-0000,       14210,  27.40,,,,
283,17-2031,         770,  36.85,,,,
283,17-2041,        3070,  30.97,,,,
283,17-2051,          70,  36.11,,,,
283,17-2071,         180,  34.20,,,,
283,17-2072,         550,  31.55,,,,
283,17-2081,         550,  27.37,,,,
283,17-2111,         860,  25.11,,,,
283,17-2112,        1660,  30.48,,,,
283,17-2131,         100,  26.85,,,,
283,17-2141,         560,  29.79,,,,
283,17-3012,          70,  17.37,,,,
283,17-3013,         350,  18.05,,,,
283,17-3023,        1020,  18.38,,,,
283,17-3025,          40,  24.15,,,,
283,17-3026,         910,  19.37,,,,
283,17-3027,         540,  19.77,,,,
283,19-0000,       48990,  21.39,,,,
283,19-1010,          80,  21.75,,,,
283,19-1021,        4940,  25.20,,,,
283,19-1022,        3510,  26.74,,,,
283,19-1042,        3110,  34.99,,,,
283,19-2012,**,  33.46,,,,
283,19-2031,       15950,  24.43,,,,
283,19-2032,         210,  26.20,,,,
283,19-2041,         260,  27.35,,,,
283,19-3021,         570,  27.65,,,,
283,19-4011,          90,  11.81,,,,
283,19-4021,        6150,  16.78,,,,
283,19-4031,        8670,  17.27,,,,
283,19-4051,          90,  30.10,,,,
283,19-4091,         270,  21.25,,,,
283,21-0000,          40,  22.46,,,,
283,21-1022,          40,  22.46,,,,
283,23-0000,         400,  49.75,,,,
283,23-1011,         240,  64.62,,,,
283,23-2011,          80,  20.69,,,,
283,25-0000,         260,  21.12,,,,
283,27-0000,        1200,  19.62,,,,
283,27-1011,          30,  26.97,,,,
283,27-1021,**,  20.54,,,,
283,27-1024,         230,  19.75,,,,
283,27-3031,          40,  26.26,,,,
283,27-3041,         110,  21.29,,,,
283,27-3042,         350,  23.15,,,,
283,29-0000,        2450,  20.08,,,,
283,29-1051,         530,  31.73,,,,
283,29-1111,         540,  21.66,,,,
283,29-1131,          80,  49.64,,,,
283,29-2011,          90,  15.11,,,,
283,29-2012,         420,  10.85,,,,
283,29-2052,          60,  10.05,,,,
283,29-2056,          50,  22.08,,,,
283,29-9010,         240,  29.55,,,,
283,31-0000,         740,  10.61,,,,
283,31-9092,         310,   8.54,,,,
283,31-9093,          40,  10.80,,,,
283,31-9096,         240,  16.87,,,,
283,33-0000,        1650,  13.08,,,,
283,33-9032,        1450,  12.48,,,,
283,35-0000,         170,  14.48,,,,
283,35-1012,          40,  18.04,,,,
283,37-0000,        4650,  11.80,,,,
283,37-1011,         220,  20.62,,,,
283,37-1012,          40,  21.43,,,,
283,37-2011,        4170,  11.32,,,,
283,37-3011,         140,  13.82,,,,
283,39-0000,         260,  11.78,,,,
283,39-2021,         190,  10.71,,,,
283,41-0000,        5790,  24.74,,,,
283,41-1011,          30,  23.37,,,,
283,41-1012,         400,  32.73,,,,
283,41-2011,          90,   9.24,,,,
283,41-2031,          60,   9.68,,,,
283,41-4011,        3380,  26.17,,,,
283,41-4012,        1120,  24.02,,,,
283,41-9011,          30,  23.62,,,,
283,41-9031,          30,  23.55,,,,
283,41-9041,          50,  12.58,,,,
283,43-0000,       38540,  14.44,,,,
283,43-1011,        1760,  22.81,,,,
283,43-2011,         330,  11.98,,,,
283,43-3011,          50,  15.00,,,,
283,43-3021,         310,  13.06,,,,
283,43-3031,        2710,  14.33,,,,
283,43-3051,         650,  15.21,,,,
283,43-3061,         440,  15.09,,,,
283,43-4051,        2870,  14.25,,,,
283,43-4071,         310,  12.61,,,,
283,43-4151,        1830,  11.64,,,,
283,43-4161,         780,  15.69,,,,
283,43-4171,         750,  11.38,,,,
283,43-5021,**,  10.33,,,,
283,43-5061,        2820,  17.14,,,,
283,43-5071,        4740,  11.81,,,,
283,43-5081,        2360,  12.93,,,,
283,43-5111,        1200,  12.06,,,,
283,43-6011,        4470,  18.07,,,,
283,43-6012,**,  18.30,,,,
283,43-6014,        3610,  15.86,,,,
283,43-9011,         340,  15.59,,,,
283,43-9021,         490,  11.36,,,,
283,43-9022,         270,  15.97,,,,
283,43-9031,**,  22.43,,,,
283,43-9051,         340,  11.44,,,,
283,43-9061,        2630,  12.98,,,,
283,43-9071,         120,  12.41,,,,
283,43-9111,**,  18.46,,,,
283,45-0000,**,   7.71,,,,
283,45-1011,**,  11.36,,,,
283,45-2092,**,   6.46,,,,
283,47-0000,        2150,  21.83,,,,
283,47-1011,         140,  30.11,,,,
283,47-2031,         220,  20.19,,,,
283,47-2111,         770,  21.99,,,,
283,47-2141,         150,  17.27,,,,
283,47-2152,         610,  22.94,,,,
283,47-2211,          90,  19.10,,,,
283,47-4041,          30,  16.40,,,,
283,49-0000,       17240,  19.39,,,,
283,49-1011,        1080,  27.62,,,,
283,49-2092,          70,  18.65,,,,
283,49-2094,         200,  20.19,,,,
283,49-3031,          30,  17.44,,,,
283,49-9012,**,  21.25,,,,
283,49-9021,         610,  22.47,,,,
283,49-9041,        3280,  19.79,,,,
283,49-9042,        9260,  18.55,,,,
283,49-9043,        1770,  19.99,,,,
283,49-9044,          40,  19.52,,,,
283,49-9062,**,  23.77,,,,
283,49-9098,         310,  12.81,,,,
283,51-0000,      119040,  12.48,,,,
283,51-1011,        9640,  23.44,,,,
283,51-2092,       33070,  10.86,,,,
283,51-3091,**,   8.10,,,,
283,51-4031,**,   8.71,,,,
283,51-4041,         480,  18.24,,,,
283,51-4072,        1520,  12.49,,,,
283,51-4081,          70,  11.06,,,,
283,51-4111,          50,  18.74,,,,
283,51-4121,         110,  16.76,,,,
283,51-5022,          40,  17.78,,,,
283,51-5023,         250,  12.04,,,,
283,51-8021,         330,  22.02,,,,
283,51-8031,         260,  19.02,,,,
283,51-8091,        3550,  20.07,,,,
283,51-9011,        7950,  16.91,,,,
283,51-9012,        2150,  12.42,,,,
283,51-9021,         370,  10.61,,,,
283,51-9023,        9690,  12.18,,,,
283,51-9032,**,   8.24,,,,
283,51-9041,        1660,  12.66,,,,
283,51-9051,         140,  10.37,,,,
283,51-9061,        9800,  14.11,,,,
283,51-9111,       23200,  11.28,,,,
283,51-9121,         310,  10.30,,,,
283,51-9192,         600,  13.67,,,,
283,51-9196,**,   9.67,,,,
283,51-9198,        2240,   9.67,,,,
283,53-0000,        8430,  10.34,,,,
283,53-1011,          80,  28.30,,,,
283,53-1021,         280,  18.60,,,,
283,53-1031,         120,  19.09,,,,
283,53-3032,         300,  16.54,,,,
283,53-3033,         410,  11.73,,,,
283,53-7051,         870,  13.18,,,,
283,53-7061,          90,  11.78,,,,
283,53-7062,        2350,  10.99,,,,
283,53-7063,         480,   9.00,,,,
283,53-7064,        2960,   7.92,,,,
284,00-0000,      156010,  13.83,,,,
284,11-0000,       11460,  38.69,,,,
284,11-1011,         600,#,,,,
284,11-1021,        2260,  46.57,,,,
284,11-2011,         210,  27.62,,,,
284,11-2021,        1000,  40.90,,,,
284,11-2022,        1190,  38.80,,,,
284,11-2031,          70,  42.35,,,,
284,11-3011,         320,  32.38,,,,
284,11-3021,         320,  40.49,,,,
284,11-3031,         740,  37.91,,,,
284,11-3040,         460,  33.22,,,,
284,11-3051,        1650,  31.24,,,,
284,11-3061,         370,  31.51,,,,
284,11-3071,         460,  30.93,,,,
284,11-9041,         360,  40.63,,,,
284,11-9121,         430,  51.89,,,,
284,13-0000,        4670,  22.55,,,,
284,13-1022,          30,  23.49,,,,
284,13-1023,         940,  20.83,,,,
284,13-1031,**,  11.18,,,,
284,13-1041,         160,  26.63,,,,
284,13-1051,         150,  21.92,,,,
284,13-1071,         150,  20.32,,,,
284,13-1072,         160,  20.07,,,,
284,13-1073,         180,  23.90,,,,
284,13-1111,         130,  25.81,,,,
284,13-2011,        1480,  21.60,,,,
284,13-2041,         100,  32.69,,,,
284,13-2051,         220,  31.70,,,,
284,15-0000,        2470,  25.35,,,,
284,15-1021,         540,  26.23,,,,
284,15-1031,         120,  29.26,,,,
284,15-1032,          30,  30.73,,,,
284,15-1041,         440,  18.72,,,,
284,15-1051,         590,  28.14,,,,
284,15-1061,         130,  26.98,,,,
284,15-1071,         360,  25.13,,,,
284,15-1081,          50,  23.92,,,,
284,15-2031,          50,  27.93,,,,
284,15-2091,**,  16.20,,,,
284,17-0000,        2260,  27.83,,,,
284,17-2041,         520,  32.11,,,,
284,17-2051,          60,  32.60,,,,
284,17-2061,**,  35.39,,,,
284,17-2071,          60,  29.33,,,,
284,17-2081,          70,  31.83,,,,
284,17-2111,         140,  27.70,,,,
284,17-2112,         460,  30.26,,,,
284,17-2131,          40,  22.86,,,,
284,17-2141,         220,  27.70,,,,
284,17-3023,         120,  18.83,,,,
284,17-3025,          30,  18.91,,,,
284,17-3026,         180,  18.60,,,,
284,17-3027,         100,  18.89,,,,
284,19-0000,        7980,  21.07,,,,
284,19-1021,**,  32.08,,,,
284,19-1022,         260,  22.19,,,,
284,19-1042,**,  41.36,,,,
284,19-2031,        4010,  24.26,,,,
284,19-2032,         160,  21.61,,,,
284,19-2041,          40,  27.37,,,,
284,19-3021,         200,  28.28,,,,
284,19-4021,         150,  21.41,,,,
284,19-4031,        2520,  16.53,,,,
284,19-4091,          70,  24.59,,,,
284,23-0000,         120,  30.19,,,,
284,23-1011,          60,  51.46,,,,
284,23-2011,          30,  23.91,,,,
284,25-0000,**,  26.43,,,,
284,27-0000,         330,  18.17,,,,
284,27-1021,          40,  25.69,,,,
284,27-1024,         150,  16.06,,,,
284,27-3031,          50,  20.97,,,,
284,27-3043,          40,  19.70,,,,
284,29-0000,          80,  21.85,,,,
284,29-1111,          60,  22.35,,,,
284,33-0000,         540,  15.31,,,,
284,33-9032,         530,  15.27,,,,
284,37-0000,        1440,  10.53,,,,
284,37-1011,          70,  16.06,,,,
284,37-2011,        1200,  10.21,,,,
284,37-3011,          40,  12.14,,,,
284,41-0000,        9990,  24.09,,,,
284,41-1011,          30,  21.02,,,,
284,41-1012,         600,  31.04,,,,
284,41-2031,          30,  12.42,,,,
284,41-4011,        4550,  28.09,,,,
284,41-4012,        3500,  22.27,,,,
