sic,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
376,00-0000,42800,22.49,,,,
376,11-0000,4890,35.45,,,,
376,11-1011,90,42.17,,,,
376,11-1021,500,35.73,,,,
376,11-2021,**,38.55,,,,
376,11-2022,90,43.2,,,,
376,11-3011,**,34.06,,,,
376,11-3021,120,36.36,,,,
376,11-3040,150,32.75,,,,
376,11-3051,650,33.38,,,,
376,11-3061,160,29.98,,,,
376,11-9041,1430,38.65,,,,
376,13-0000,4800,23.05,,,,
376,13-1023,1260,22.14,,,,
376,13-1051,620,21.3,,,,
376,13-1071,**,23.35,,,,
376,13-1072,310,19.81,,,,
376,13-1073,**,25.3,,,,
376,13-1111,1270,26.97,,,,
376,13-2011,470,21.74,,,,
376,15-0000,2000,25.79,,,,
376,15-1021,350,28.32,,,,
376,15-1031,410,30.64,,,,
376,15-1032,450,28.07,,,,
376,15-1041,**,19.59,,,,
376,15-1051,60,24.2,,,,
376,15-1071,260,23.67,,,,
376,17-0000,17220,26.19,,,,
376,17-2011,11240,26.95,,,,
376,17-2071,70,32.02,,,,
376,17-2072,**,34.04,,,,
376,17-2111,150,28.01,,,,
376,17-2112,1080,28.03,,,,
376,17-2141,430,29.67,,,,
376,17-3013,190,20.03,,,,
376,17-3021,850,20.16,,,,
376,17-3023,**,19.26,,,,
376,17-3027,280,17.06,,,,
376,19-0000,340,22.15,,,,
376,27-0000,**,20.33,,,,
376,33-0000,120,18.15,,,,
376,37-0000,**,*,,,,
376,37-2011,**,11.81,,,,
376,41-0000,340,25.17,,,,
376,41-4011,**,24.05,,,,
376,41-4012,**,27.51,,,,
376,43-0000,4400,13.76,,,,
376,43-1011,120,22.93,,,,
376,43-2011,60,11.3,,,,
376,43-3031,260,13.34,,,,
376,43-3051,**,14.45,,,,
376,43-3061,120,15.79,,,,
376,43-4051,150,14.1,,,,
376,43-4151,**,10.73,,,,
376,43-4161,80,14.42,,,,
376,43-4171,80,11.12,,,,
376,43-5061,310,18.38,,,,
376,43-5071,200,11.98,,,,
376,43-5081,**,12.63,,,,
376,43-6011,1060,14.14,,,,
376,43-6014,220,14.43,,,,
376,47-0000,520,16.46,,,,
376,47-2211,340,15.03,,,,
376,49-0000,960,14.16,,,,
376,49-9042,180,17.72,,,,
376,51-0000,6700,13.72,,,,
376,51-1011,860,18.7,,,,
376,51-2011,680,14.31,,,,
376,51-2022,**,11.5,,,,
376,51-2092,390,9.44,,,,
376,51-4011,**,13.3,,,,
376,51-4031,**,10.55,,,,
376,51-4034,50,10.88,,,,
376,51-4041,1140,12.66,,,,
376,51-4121,160,14.67,,,,
376,51-4122,60,11.58,,,,
376,51-9061,700,15.4,,,,
376,51-9121,**,14.59,,,,
376,53-0000,130,11.8,,,,
376,53-3033,**,11.69,,,,
379,00-0000,59430,11.76,,,,
379,11-0000,3210,26.97,,,,
379,11-1011,310,57.67,,,,
379,11-1021,970,29.54,,,,
379,11-2011,**,30,,,,
379,11-2021,100,32.33,,,,
379,11-2022,330,26.02,,,,
379,11-3011,140,23.38,,,,
379,11-3021,70,35.05,,,,
379,11-3031,160,25.97,,,,
379,11-3040,100,23.21,,,,
379,11-3051,510,25.06,,,,
379,11-3061,170,24.5,,,,
379,11-3071,30,21.56,,,,
379,11-9041,160,28.07,,,,
379,13-0000,860,18.73,,,,
379,13-1023,420,17.96,,,,
379,13-1051,30,29.03,,,,
379,13-2011,180,20.27,,,,
379,15-0000,290,21.3,,,,
379,15-1021,80,22.29,,,,
379,15-1041,80,18.44,,,,
379,17-0000,820,19.37,,,,
379,17-2071,**,26.44,,,,
379,17-2112,110,22.18,,,,
379,17-2141,180,23.84,,,,
379,17-3013,160,15.61,,,,
379,17-3026,50,18.83,,,,
379,17-3027,**,16.37,,,,
379,27-0000,140,19.76,,,,
379,27-1021,**,12.33,,,,
379,27-1024,40,15.92,,,,
379,27-3042,**,19.79,,,,
379,37-0000,310,8.27,,,,
379,37-2011,270,8.56,,,,
379,41-0000,1460,18.17,,,,
379,41-1012,70,26.93,,,,
379,41-4011,100,28.95,,,,
379,41-4012,1120,19.21,,,,
379,43-0000,4960,11.84,,,,
379,43-1011,350,16.38,,,,
379,43-2011,90,9.81,,,,
379,43-3021,140,11.45,,,,
379,43-3031,510,10.68,,,,
379,43-3051,60,11.67,,,,
379,43-3061,180,11.74,,,,
379,43-4051,460,15.65,,,,
379,43-4151,230,10.71,,,,
379,43-4161,70,12.14,,,,
379,43-4171,150,9.16,,,,
379,43-5061,310,13.47,,,,
379,43-5071,790,10.81,,,,
379,43-5081,280,10.59,,,,
379,43-6011,190,14.66,,,,
379,43-6014,520,10.76,,,,
379,43-9011,**,12.72,,,,
379,43-9061,370,8.97,,,,
379,47-0000,2050,14.76,,,,
379,47-2031,**,15.04,,,,
379,47-2111,200,23.41,,,,
379,47-2141,90,14.58,,,,
379,47-2152,130,14.75,,,,
379,47-2211,810,12.42,,,,
379,49-0000,1440,13.59,,,,
379,49-1011,220,20.85,,,,
379,49-2093,60,10.81,,,,
379,49-3023,70,12.33,,,,
379,49-3092,70,12.23,,,,
379,49-9041,60,14.97,,,,
379,49-9042,480,12.74,,,,
379,49-9043,110,12.25,,,,
379,51-0000,40840,10.91,,,,
379,51-1011,1940,16.24,,,,
379,51-2031,110,10,,,,
379,51-2041,950,13.91,,,,
379,51-2091,630,10.52,,,,
379,51-2092,19740,10.71,,,,
379,51-4011,110,10.59,,,,
379,51-4012,40,15.02,,,,
379,51-4031,870,9.91,,,,
379,51-4032,100,11.28,,,,
379,51-4033,260,9.25,,,,
379,51-4034,30,12.98,,,,
379,51-4035,**,21.8,,,,
379,51-4041,320,15.78,,,,
379,51-4111,70,16.55,,,,
379,51-4121,7550,11.75,,,,
379,51-4122,420,11.49,,,,
379,51-4192,**,7.75,,,,
379,51-6031,320,8.26,,,,
379,51-9022,470,8.39,,,,
379,51-9061,760,12.56,,,,
379,51-9121,430,10.97,,,,
379,51-9122,740,11.39,,,,
379,51-9198,660,11.4,,,,
379,53-0000,2820,10.62,,,,
379,53-1031,**,15.16,,,,
379,53-3032,340,13.48,,,,
379,53-3033,440,11.83,,,,
379,53-7051,690,11.5,,,,
379,53-7061,40,9.86,,,,
379,53-7062,720,8.46,,,,
379,53-7063,70,10.44,,,,
379,53-7064,170,9.13,,,,
381,00-0000,140830,24.35,,,,
381,11-0000,17270,41.95,,,,
381,11-1011,240,*,,,,
381,11-1021,2140,49.08,,,,
381,11-2011,80,33.05,,,,
381,11-2021,1660,43.5,,,,
381,11-2022,210,40.03,,,,
381,11-3011,410,32.95,,,,
381,11-3021,560,42.25,,,,
381,11-3031,1110,37.21,,,,
381,11-3040,510,34.9,,,,
381,11-3051,1650,35.97,,,,
381,11-3061,750,33.33,,,,
381,11-3071,230,29.32,,,,
381,11-9041,5910,45.61,,,,
381,13-0000,12080,23.48,,,,
381,13-1023,2230,22.52,,,,
381,13-1041,150,27.89,,,,
381,13-1051,1460,22.64,,,,
381,13-1071,140,23.03,,,,
381,13-1072,470,21.62,,,,
381,13-1073,180,25.02,,,,
381,13-1111,2670,24.29,,,,
381,13-2011,1480,21.08,,,,
381,13-2031,250,23.32,,,,
381,13-2041,**,20.62,,,,
381,13-2051,760,25.58,,,,
381,15-0000,11050,33.55,,,,
381,15-1021,**,25.64,,,,
381,15-1031,**,31.56,,,,
381,15-1032,5040,36.09,,,,
381,15-1041,500,19.47,,,,
381,15-1051,1060,29.72,,,,
381,15-1061,260,23.93,,,,
381,15-1071,280,25.55,,,,
381,15-1081,110,27.71,,,,
381,17-0000,49480,29.26,,,,
381,17-2011,10040,33.57,,,,
381,17-2051,190,29.82,,,,
381,17-2061,1450,35.65,,,,
381,17-2071,8280,31.34,,,,
381,17-2072,7290,32.05,,,,
381,17-2081,110,27.63,,,,
381,17-2111,180,29.43,,,,
381,17-2112,3350,28.45,,,,
381,17-2131,200,27.87,,,,
381,17-2141,1880,30.51,,,,
381,17-3012,**,19.52,,,,
381,17-3013,420,20.83,,,,
381,17-3021,2140,23.53,,,,
381,17-3023,3550,19.71,,,,
381,17-3024,680,19.35,,,,
381,17-3026,1280,18.78,,,,
381,19-0000,810,25.1,,,,
381,19-3021,40,34.4,,,,
381,23-0000,100,24.05,,,,
381,27-0000,2040,23.84,,,,
381,27-1011,60,30.9,,,,
381,27-1021,160,23.36,,,,
381,27-1024,120,20.69,,,,
381,27-3031,100,25.72,,,,
381,27-3041,80,20.56,,,,
381,27-3042,610,24.61,,,,
381,29-0000,130,30.18,,,,
381,29-1111,50,22.5,,,,
381,33-0000,600,18.28,,,,
381,33-9032,370,11.26,,,,
381,37-0000,700,10.94,,,,
381,37-2011,610,11.67,,,,
381,37-3011,30,11.31,,,,
381,41-0000,1720,31.15,,,,
381,41-1012,**,34.66,,,,
381,41-4011,1200,25.41,,,,
381,41-4012,70,20.97,,,,
381,41-9031,130,32.01,,,,
381,43-0000,18920,15.96,,,,
381,43-1011,740,24.64,,,,
381,43-2011,50,9.98,,,,
381,43-3031,580,13.83,,,,
381,43-3051,140,13.41,,,,
381,43-3061,1080,14.18,,,,
381,43-4051,**,14.68,,,,
381,43-4071,60,10.5,,,,
381,43-4151,190,10.6,,,,
381,43-4161,240,15.59,,,,
381,43-4171,200,10.6,,,,
381,43-5061,1070,17.82,,,,
381,43-5071,990,12.26,,,,
381,43-5081,740,12.05,,,,
381,43-6011,7350,17.35,,,,
381,43-6014,1010,14.9,,,,
381,43-9011,170,15.89,,,,
381,43-9021,320,11.03,,,,
381,43-9022,260,13.06,,,,
381,43-9051,140,11.13,,,,
381,43-9061,1580,13.93,,,,
381,43-9071,160,13.37,,,,
381,47-0000,710,18.2,,,,
381,47-2031,120,18.8,,,,
381,47-2111,260,20.42,,,,
381,47-2141,150,13.9,,,,
381,47-2152,120,21.34,,,,
381,49-0000,2190,19.64,,,,
381,49-1011,180,24.87,,,,
381,49-2091,440,23.05,,,,
381,49-2094,640,20.07,,,,
381,49-9021,150,21.58,,,,
381,49-9041,80,16.62,,,,
381,49-9042,440,15.76,,,,
381,49-9043,70,15.14,,,,
381,49-9044,80,21.5,,,,
381,51-0000,21610,12.76,,,,
381,51-1011,1410,21.81,,,,
381,51-2011,320,9.83,,,,
381,51-2021,300,11.21,,,,
381,51-2022,3650,12.36,,,,
381,51-2023,**,10.92,,,,
381,51-2031,**,12.75,,,,
381,51-2092,**,9.52,,,,
381,51-4011,**,17.4,,,,
381,51-4012,**,18.75,,,,
381,51-4031,70,11.2,,,,
381,51-4032,**,12.89,,,,
381,51-4033,**,12.3,,,,
381,51-4034,**,16.3,,,,
381,51-4041,1260,17.04,,,,
381,51-4111,**,22,,,,
381,51-4121,310,12.7,,,,
381,51-4193,100,13.3,,,,
381,51-8021,240,21.47,,,,
381,51-9061,2700,14.67,,,,
381,51-9121,**,12.25,,,,
381,53-0000,1290,12.4,,,,
381,53-3033,60,11.06,,,,
381,53-7062,**,9.46,,,,
381,53-7064,80,10.23,,,,
382,00-0000,305430,16.27,,,,
382,11-0000,32630,37.45,,,,
382,11-1011,1660,*,,,,
382,11-1021,4710,44.31,,,,
382,11-2011,300,31.43,,,,
382,11-2021,3280,37.94,,,,
382,11-2022,2250,36.39,,,,
382,11-3011,1070,32.88,,,,
382,11-3021,1090,36.54,,,,
382,11-3031,2200,34.34,,,,
382,11-3040,1210,31.86,,,,
382,11-3051,4320,32.3,,,,
382,11-3061,1310,30.4,,,,
382,11-3071,320,30.85,,,,
382,11-9041,5880,40.77,,,,
382,13-0000,12160,21.07,,,,
382,13-1022,320,19.83,,,,
382,13-1023,3650,19.24,,,,
382,13-1041,260,25.98,,,,
382,13-1051,490,21.94,,,,
382,13-1072,260,21.27,,,,
382,13-1073,690,23.55,,,,
382,13-2011,2420,20.8,,,,
382,13-2031,250,24.28,,,,
382,13-2041,230,19.37,,,,
382,13-2051,510,25.39,,,,
382,15-0000,15620,27.99,,,,
382,15-1011,190,27.88,,,,
382,15-1021,1000,24.07,,,,
382,15-1031,4810,30.27,,,,
382,15-1032,4640,31.3,,,,
382,15-1041,1610,17.17,,,,
382,15-1051,1140,27.94,,,,
382,15-1061,240,24.6,,,,
382,15-1071,900,24.24,,,,
382,15-1081,420,26.23,,,,
382,15-2031,340,35.13,,,,
382,17-0000,54010,23.5,,,,
382,17-2011,**,26.74,,,,
382,17-2031,**,24.35,,,,
382,17-2041,350,33.6,,,,
382,17-2051,**,26.52,,,,
382,17-2061,1560,28.92,,,,
382,17-2071,9600,30.92,,,,
382,17-2072,3410,28.01,,,,
382,17-2081,80,31.97,,,,
382,17-2111,170,28.55,,,,
382,17-2112,3910,27.76,,,,
382,17-2131,500,27.23,,,,
382,17-2141,7570,25.74,,,,
382,17-3011,**,21.75,,,,
382,17-3012,1840,18.67,,,,
382,17-3013,1860,18.54,,,,
382,17-3021,**,21.06,,,,
382,17-3022,**,13.98,,,,
382,17-3023,9610,17.3,,,,
382,17-3024,2760,16.16,,,,
382,17-3025,**,17.62,,,,
382,17-3026,1690,18.4,,,,
382,17-3027,2010,17.75,,,,
382,19-0000,3220,27.23,,,,
382,19-2012,50,33.14,,,,
382,19-2031,550,23.29,,,,
382,19-2032,40,22.24,,,,
382,19-3021,660,31.49,,,,
382,19-4031,250,16.17,,,,
382,23-0000,240,57.4,,,,
382,23-1011,160,65.34,,,,
382,23-2011,40,20.11,,,,
382,25-0000,80,17.87,,,,
382,25-4021,30,19.79,,,,
382,27-0000,2090,21.01,,,,
382,27-1011,60,28.86,,,,
382,27-1021,530,19.86,,,,
382,27-1024,110,18.99,,,,
382,27-3031,80,21.81,,,,
382,27-3041,60,21.02,,,,
382,27-3042,1000,22.33,,,,
382,29-0000,130,20.47,,,,
382,29-1111,40,24.94,,,,
382,29-9010,**,16.11,,,,
382,33-0000,630,11.61,,,,
382,33-9032,610,11.5,,,,
382,37-0000,1780,10.25,,,,
382,37-1011,190,19.22,,,,
382,37-2011,1430,9.71,,,,
382,37-3011,80,10.16,,,,
382,41-0000,10450,23.69,,,,
382,41-1011,170,29.45,,,,
382,41-1012,630,32.76,,,,
382,41-2031,**,14.78,,,,
382,41-3011,40,19.57,,,,
382,41-4011,3330,23.57,,,,
382,41-4012,2670,20.02,,,,
382,41-9031,2590,29.52,,,,
382,41-9041,**,16.03,,,,
382,43-0000,38730,13.38,,,,
382,43-1011,1810,18.35,,,,
382,43-2011,460,10.57,,,,
382,43-3011,120,14.08,,,,
382,43-3021,660,12.83,,,,
382,43-3031,3250,13.93,,,,
382,43-3051,550,13.68,,,,
382,43-3061,480,13.44,,,,
382,43-4021,150,12.81,,,,
382,43-4051,3970,15.77,,,,
382,43-4071,180,10.46,,,,
382,43-4151,1560,12.59,,,,
382,43-4161,590,14.37,,,,
382,43-4171,760,10.63,,,,
382,43-5032,170,14.52,,,,
382,43-5061,4470,15.85,,,,
382,43-5071,4730,11.27,,,,
382,43-5081,2950,10.99,,,,
382,43-5111,110,12.77,,,,
382,43-6011,3120,16.42,,,,
382,43-6014,3250,12.85,,,,
382,43-9011,320,13.54,,,,
382,43-9021,380,10.75,,,,
382,43-9022,**,11.4,,,,
382,43-9031,60,12.34,,,,
382,43-9051,170,10.72,,,,
382,43-9061,2990,10.77,,,,
382,43-9071,50,11.93,,,,
382,47-0000,1980,15.26,,,,
382,47-1011,**,13.56,,,,
382,47-2141,120,12.92,,,,
382,47-2152,160,20.09,,,,
382,47-2211,250,12.41,,,,
382,49-0000,7790,16.59,,,,
382,49-1011,430,23.01,,,,
382,49-2011,80,17.57,,,,
382,49-2092,**,17.63,,,,
382,49-2094,1380,17.81,,,,
382,49-3023,**,17.09,,,,
382,49-9021,150,16.23,,,,
382,49-9041,940,18.64,,,,
382,49-9042,2350,15.23,,,,
382,49-9043,590,14.34,,,,
382,49-9044,310,18.03,,,,
382,49-9098,**,11.91,,,,
382,51-0000,118120,11.98,,,,
382,51-1011,8360,20.13,,,,
382,51-2021,3090,9.27,,,,
382,51-2022,25740,10.99,,,,
382,51-2023,9320,11.01,,,,
382,51-2031,1020,12.05,,,,
382,51-2041,150,11.96,,,,
382,51-2092,22400,10.99,,,,
382,51-2093,1700,11.76,,,,
382,51-4011,2220,14.73,,,,
382,51-4012,460,15.94,,,,
382,51-4021,410,11.73,,,,
382,51-4023,**,15.22,,,,
382,51-4031,3010,11.9,,,,
382,51-4032,420,11.33,,,,
382,51-4033,1390,11.03,,,,
382,51-4034,980,13.49,,,,
382,51-4035,720,10.21,,,,
382,51-4041,6310,15.41,,,,
382,51-4072,950,10.43,,,,
382,51-4081,630,12.86,,,,
382,51-4111,1710,19.77,,,,
382,51-4121,2140,12.69,,,,
382,51-4122,540,12.72,,,,
382,51-4191,**,12.43,,,,
382,51-4192,90,16.79,,,,
382,51-4193,860,12.2,,,,
382,51-4194,320,14.7,,,,
382,51-5023,**,11.54,,,,
382,51-9021,50,11.34,,,,
382,51-9022,550,10.2,,,,
382,51-9023,50,13.95,,,,
382,51-9032,70,10.41,,,,
382,51-9061,7340,12.97,,,,
382,51-9083,**,10.81,,,,
382,51-9111,490,11.5,,,,
382,51-9121,560,11.85,,,,
382,51-9123,220,9.96,,,,
382,51-9192,60,9.41,,,,
382,51-9198,550,9.62,,,,
382,53-0000,5620,11.15,,,,
382,53-1021,160,18.12,,,,
382,53-1031,70,23.13,,,,
382,53-3032,30,15.02,,,,
382,53-3033,120,11.05,,,,
382,53-7051,970,14.58,,,,
382,53-7062,3310,10.06,,,,
382,53-7064,690,9.07,,,,
384,00-0000,290090,13.23,,,,
384,11-0000,23860,37.44,,,,
384,11-1011,1600,*,,,,
384,11-1021,4650,43.24,,,,
384,11-2011,460,31.71,,,,
384,11-2021,2020,37.96,,,,
384,11-2022,2500,35.83,,,,
384,11-2031,60,38.88,,,,
384,11-3011,770,27.21,,,,
384,11-3021,750,37.22,,,,
384,11-3031,1510,37.25,,,,
384,11-3040,1020,32.35,,,,
384,11-3051,2840,33.02,,,,
384,11-3061,680,30.91,,,,
384,11-3071,460,26.63,,,,
384,11-9041,2510,40.88,,,,
384,11-9111,240,35.93,,,,
384,11-9121,270,40.47,,,,
384,13-0000,8790,20.46,,,,
384,13-1022,90,22.67,,,,
384,13-1023,2240,20.27,,,,
384,13-1041,420,26.51,,,,
384,13-1051,30,19.92,,,,
384,13-1071,420,13.7,,,,
384,13-1072,210,20.52,,,,
384,13-1073,890,19.48,,,,
384,13-1111,260,24.08,,,,
384,13-1121,60,21.25,,,,
384,13-2011,1870,20.41,,,,
384,13-2031,220,22.01,,,,
384,13-2041,270,18.45,,,,
384,13-2051,250,24.94,,,,
384,15-0000,4660,25.73,,,,
384,15-1021,520,24.82,,,,
384,15-1031,910,26.48,,,,
384,15-1032,600,31.26,,,,
384,15-1041,440,18.47,,,,
384,15-1051,910,28.47,,,,
384,15-1061,240,23.66,,,,
384,15-1071,530,24.55,,,,
384,15-1081,140,23.72,,,,
384,15-2031,70,22.58,,,,
384,17-0000,23300,23.8,,,,
384,17-2031,660,27.24,,,,
384,17-2041,60,31.21,,,,
384,17-2061,400,32.8,,,,
384,17-2071,2120,30.8,,,,
384,17-2072,850,30.3,,,,
384,17-2081,50,26.65,,,,
384,17-2111,110,27,,,,
384,17-2112,3090,27.43,,,,
384,17-2131,330,29.56,,,,
384,17-2141,3070,27.27,,,,
384,17-3012,200,22.57,,,,
384,17-3013,1000,18.4,,,,
384,17-3021,30,18.71,,,,
384,17-3023,2230,17.86,,,,
384,17-3024,980,18.12,,,,
384,17-3026,1470,17.71,,,,
384,17-3027,1380,17.38,,,,
384,19-0000,4420,19.93,,,,
384,19-1021,150,19.14,,,,
384,19-1022,220,20.16,,,,
384,19-1042,110,28.29,,,,
384,19-2031,930,22.04,,,,
384,19-3021,910,20.05,,,,
384,19-4021,220,14.78,,,,
384,19-4031,370,15.02,,,,
384,23-0000,220,26.14,,,,
384,23-1011,90,55.8,,,,
384,23-2011,50,18.35,,,,
384,25-0000,**,23.51,,,,
384,27-0000,1260,20.7,,,,
384,27-1011,80,20.02,,,,
384,27-1021,120,20.23,,,,
384,27-1024,160,15.53,,,,
384,27-3031,150,22.84,,,,
384,27-3041,**,19.51,,,,
384,27-3042,490,22.72,,,,
384,29-0000,1240,20.66,,,,
384,29-1111,50,23.41,,,,
384,29-2091,580,25.71,,,,
384,31-0000,60,10.81,,,,
384,33-0000,80,12.36,,,,
384,33-9032,60,12.08,,,,
384,37-0000,1740,9.88,,,,
384,37-1011,130,16.28,,,,
384,37-2011,1360,9.67,,,,
384,37-3011,**,12.2,,,,
384,41-0000,13320,20.77,,,,
384,41-1012,670,25.53,,,,
384,41-2031,40,13.09,,,,
384,41-4011,4270,25.67,,,,
384,41-4012,5180,20.65,,,,
384,41-9031,420,25.01,,,,
384,43-0000,37080,12.6,,,,
384,43-1011,2050,18.35,,,,
384,43-2011,500,10.53,,,,
384,43-3011,60,13.45,,,,
384,43-3021,590,12.56,,,,
384,43-3031,3290,13.06,,,,
384,43-3051,530,13.85,,,,
384,43-3061,480,13.52,,,,
384,43-4021,140,12.77,,,,
384,43-4051,4240,14.07,,,,
384,43-4071,120,10.12,,,,
384,43-4151,1880,12.03,,,,
384,43-4161,620,13.48,,,,
384,43-4171,590,10.79,,,,
384,43-5061,2370,14.82,,,,
384,43-5071,5840,10.97,,,,
384,43-5081,2530,11,,,,
384,43-5111,260,11.32,,,,
384,43-6011,3220,15.82,,,,
384,43-6012,50,16,,,,
384,43-6013,**,12.2,,,,
384,43-6014,1750,12.14,,,,
384,43-9011,330,14.62,,,,
384,43-9021,480,10.42,,,,
384,43-9022,160,11.72,,,,
384,43-9051,280,9.53,,,,
384,43-9061,3180,10.35,,,,
384,47-0000,350,17.13,,,,
384,47-2031,30,14.96,,,,
384,47-2111,230,17.9,,,,
384,47-2152,**,18.78,,,,
384,49-0000,6590,15.71,,,,
384,49-1011,310,24.61,,,,
384,49-2011,110,21.84,,,,
384,49-2092,**,18.08,,,,
384,49-2094,530,15.56,,,,
384,49-9021,100,18.35,,,,
384,49-9041,820,18.76,,,,
384,49-9042,3150,15.71,,,,
384,49-9043,740,14.88,,,,
384,49-9062,400,12.98,,,,
384,49-9098,180,11.12,,,,
384,51-0000,153890,11.02,,,,
384,51-1011,8270,19.46,,,,
384,51-2021,850,10.87,,,,
384,51-2022,8630,10.8,,,,
384,51-2023,1700,10.48,,,,
384,51-2041,220,11.7,,,,
384,51-2092,50510,10.13,,,,
384,51-2093,**,8.08,,,,
384,51-4011,2810,12.05,,,,
384,51-4012,90,18.06,,,,
384,51-4021,1400,12.54,,,,
384,51-4022,310,9.36,,,,
384,51-4023,**,9.98,,,,
384,51-4031,2460,10.65,,,,
384,51-4032,360,10.42,,,,
384,51-4033,2640,11.12,,,,
384,51-4034,760,13.42,,,,
384,51-4035,830,12.47,,,,
384,51-4041,9470,16.2,,,,
384,51-4061,30,20.79,,,,
384,51-4072,5390,9.75,,,,
384,51-4081,2170,10.79,,,,
384,51-4111,1100,19.67,,,,
384,51-4121,1740,12.48,,,,
384,51-4193,380,14.39,,,,
384,51-4194,650,13.2,,,,
384,51-5023,**,14.39,,,,
384,51-6031,6500,7.87,,,,
384,51-6093,**,8.51,,,,
384,51-7011,30,11.07,,,,
384,51-7042,260,7.91,,,,
384,51-9011,**,15.44,,,,
384,51-9022,1160,11.21,,,,
384,51-9023,460,15.02,,,,
384,51-9031,170,8.71,,,,
384,51-9032,360,12.34,,,,
384,51-9041,**,11.12,,,,
384,51-9061,9190,12.58,,,,
384,51-9081,**,10.73,,,,
384,51-9082,8710,10.04,,,,
384,51-9083,**,10.61,,,,
384,51-9111,1920,9.1,,,,
384,51-9121,850,11.59,,,,
384,51-9123,80,8.95,,,,
384,51-9192,140,11.93,,,,
384,51-9194,**,12.05,,,,
384,51-9198,790,9.92,,,,
384,53-0000,8920,9.56,,,,
384,53-1021,290,17.39,,,,
384,53-1031,50,20.39,,,,
384,53-3032,100,12.47,,,,
384,53-3033,390,10.76,,,,
384,53-7051,810,12.19,,,,
384,53-7062,3360,9.84,,,,
384,53-7063,630,9.58,,,,
384,53-7064,3150,8.72,,,,
385,00-0000,29180,11.02,,,,
385,11-0000,1990,35.81,,,,
385,11-1011,280,67.37,,,,
385,11-1021,480,36.28,,,,
385,11-2011,50,33.13,,,,
385,11-2021,140,32.2,,,,
385,11-2022,120,35.96,,,,
385,11-3021,70,33.52,,,,
385,11-3031,140,32.97,,,,
385,11-3040,70,29.06,,,,
385,11-3051,290,26.17,,,,
385,11-3061,30,29.1,,,,
385,11-3071,30,30.13,,,,
385,11-9041,250,40.57,,,,
385,13-0000,370,20.37,,,,
385,13-1023,50,18.53,,,,
385,13-2011,130,22.35,,,,
385,13-2041,60,14.85,,,,
385,15-0000,470,26.76,,,,
385,15-1021,40,22.39,,,,
385,15-1071,30,22.08,,,,
385,17-0000,810,22.36,,,,
385,17-2112,250,30.06,,,,
385,17-2131,**,27.52,,,,
385,17-2141,40,27.93,,,,
385,17-3024,**,18.37,,,,
385,19-0000,60,16.78,,,,
385,27-0000,70,24.17,,,,
385,29-0000,440,9.92,,,,
385,29-2081,350,10.02,,,,
385,37-0000,70,7.32,,,,
385,37-2011,**,8.18,,,,
385,41-0000,930,22.43,,,,
385,41-1012,60,32,,,,
385,41-4011,230,23.4,,,,
385,41-4012,470,21.46,,,,
385,43-0000,5700,11.36,,,,
385,43-1011,330,16.57,,,,
385,43-3021,**,11.19,,,,
385,43-3031,460,12.34,,,,
385,43-3051,**,12.49,,,,
385,43-4051,1030,14.03,,,,
385,43-4151,450,9.21,,,,
385,43-4161,40,12.74,,,,
385,43-4171,40,8.4,,,,
385,43-5061,160,15.18,,,,
385,43-5071,740,10.02,,,,
385,43-5081,**,9.4,,,,
385,43-6011,410,15.98,,,,
385,43-6014,250,9.4,,,,
385,43-9011,70,11.84,,,,
385,43-9021,240,9.54,,,,
385,43-9051,**,9.19,,,,
385,43-9061,700,9.71,,,,
385,49-0000,560,15.21,,,,
385,49-9042,310,14.37,,,,
385,49-9043,190,12.98,,,,
385,51-0000,17250,9.78,,,,
385,51-1011,1190,17.55,,,,
385,51-2092,6120,8.93,,,,
385,51-4031,**,9.18,,,,
385,51-4033,110,10.77,,,,
385,51-4072,1350,9.56,,,,
385,51-4111,150,18.14,,,,
385,51-4193,**,9.66,,,,
385,51-9061,400,10.91,,,,
385,51-9083,6630,9.41,,,,
385,51-9121,50,9.92,,,,
385,53-0000,430,9.15,,,,
385,53-3033,60,7.12,,,,
385,53-7062,**,9.54,,,,
385,53-7064,**,7.94,,,,
386,00-0000,71350,19.71,,,,
386,11-0000,4060,38.47,,,,
386,11-1011,150,63.19,,,,
386,11-1021,840,44.56,,,,
386,11-2011,30,20.06,,,,
386,11-2021,170,40.89,,,,
386,11-2022,310,33.18,,,,
386,11-3011,**,46.76,,,,
386,11-3021,120,39.42,,,,
386,11-3031,**,39.37,,,,
386,11-3040,100,38.72,,,,
386,11-3051,970,35.82,,,,
386,11-3061,50,30.34,,,,
386,11-9041,310,39.12,,,,
386,13-0000,**,23.93,,,,
386,13-1023,310,21.62,,,,
386,13-1072,**,26.05,,,,
386,13-1073,40,22.5,,,,
386,13-1111,**,23.32,,,,
386,13-2011,380,23.89,,,,
386,13-2051,**,19.36,,,,
386,15-0000,1550,29.06,,,,
386,15-1021,230,26.17,,,,
386,15-1031,230,30.19,,,,
386,15-1041,80,22.54,,,,
386,15-1051,100,27.21,,,,
386,15-1071,50,21.26,,,,
386,17-0000,**,29.75,,,,
386,17-2041,**,35.23,,,,
386,17-2071,120,32.54,,,,
386,17-2072,**,30.89,,,,
386,17-2081,**,30.51,,,,
386,17-2111,30,34.87,,,,
386,17-2112,520,31.06,,,,
386,17-2141,**,31.26,,,,
