"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"2008"	"2008"	"Aug., 2008"	"2008/08"	44	Not Applicable	Not Applicable
	"Maryland"	"24"	"2008"	"2008"	"Sep., 2008"	"2008/09"	31	Not Applicable	Not Applicable
	"Maryland"	"24"	"2008"	"2008"	"Oct., 2008"	"2008/10"	38	Not Applicable	Not Applicable
	"Maryland"	"24"	"2008"	"2008"	"Nov., 2008"	"2008/11"	35	Not Applicable	Not Applicable
	"Maryland"	"24"	"2008"	"2008"	"Dec., 2008"	"2008/12"	42	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Jan., 2008"	"2008/01"	25	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Feb., 2008"	"2008/02"	29	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Mar., 2008"	"2008/03"	33	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Apr., 2008"	"2008/04"	26	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"May, 2008"	"2008/05"	28	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Jun., 2008"	"2008/06"	20	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Jul., 2008"	"2008/07"	23	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Aug., 2008"	"2008/08"	20	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Sep., 2008"	"2008/09"	22	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Oct., 2008"	"2008/10"	25	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Nov., 2008"	"2008/11"	28	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"2008"	"2008"	"Dec., 2008"	"2008/12"	26	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Jan., 2008"	"2008/01"	54	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Feb., 2008"	"2008/02"	33	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Mar., 2008"	"2008/03"	65	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Apr., 2008"	"2008/04"	50	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"May, 2008"	"2008/05"	45	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Jun., 2008"	"2008/06"	56	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Jul., 2008"	"2008/07"	44	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Aug., 2008"	"2008/08"	43	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Sep., 2008"	"2008/09"	48	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Oct., 2008"	"2008/10"	57	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Nov., 2008"	"2008/11"	52	Not Applicable	Not Applicable
	"Michigan"	"26"	"2008"	"2008"	"Dec., 2008"	"2008/12"	56	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Jan., 2008"	"2008/01"	14	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Feb., 2008"	"2008/02"	12	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Mar., 2008"	"2008/03"	13	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Apr., 2008"	"2008/04"	11	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"May, 2008"	"2008/05"	14	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Jun., 2008"	"2008/06"	21	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Jul., 2008"	"2008/07"	17	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Aug., 2008"	"2008/08"	15	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Sep., 2008"	"2008/09"	12	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Oct., 2008"	"2008/10"	12	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Nov., 2008"	"2008/11"	18	Not Applicable	Not Applicable
	"Minnesota"	"27"	"2008"	"2008"	"Dec., 2008"	"2008/12"	16	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Jan., 2008"	"2008/01"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Feb., 2008"	"2008/02"	12	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Mar., 2008"	"2008/03"	11	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Apr., 2008"	"2008/04"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"May, 2008"	"2008/05"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Jun., 2008"	"2008/06"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Jul., 2008"	"2008/07"	13	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Aug., 2008"	"2008/08"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Sep., 2008"	"2008/09"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Oct., 2008"	"2008/10"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Nov., 2008"	"2008/11"	Suppressed	Not Applicable	Not Applicable
	"Mississippi"	"28"	"2008"	"2008"	"Dec., 2008"	"2008/12"	12	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Jan., 2008"	"2008/01"	35	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Feb., 2008"	"2008/02"	43	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Mar., 2008"	"2008/03"	35	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Apr., 2008"	"2008/04"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"May, 2008"	"2008/05"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Jun., 2008"	"2008/06"	32	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Jul., 2008"	"2008/07"	40	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Aug., 2008"	"2008/08"	33	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Sep., 2008"	"2008/09"	38	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Oct., 2008"	"2008/10"	45	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Nov., 2008"	"2008/11"	35	Not Applicable	Not Applicable
	"Missouri"	"29"	"2008"	"2008"	"Dec., 2008"	"2008/12"	44	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Jan., 2008"	"2008/01"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Feb., 2008"	"2008/02"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Mar., 2008"	"2008/03"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Apr., 2008"	"2008/04"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"May, 2008"	"2008/05"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Jun., 2008"	"2008/06"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Jul., 2008"	"2008/07"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Aug., 2008"	"2008/08"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Sep., 2008"	"2008/09"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Oct., 2008"	"2008/10"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Nov., 2008"	"2008/11"	Suppressed	Not Applicable	Not Applicable
	"Montana"	"30"	"2008"	"2008"	"Dec., 2008"	"2008/12"	12	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Jan., 2008"	"2008/01"	0	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Feb., 2008"	"2008/02"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Mar., 2008"	"2008/03"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Apr., 2008"	"2008/04"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"May, 2008"	"2008/05"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Jun., 2008"	"2008/06"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Jul., 2008"	"2008/07"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Aug., 2008"	"2008/08"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Sep., 2008"	"2008/09"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Oct., 2008"	"2008/10"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Nov., 2008"	"2008/11"	Suppressed	Not Applicable	Not Applicable
	"Nebraska"	"31"	"2008"	"2008"	"Dec., 2008"	"2008/12"	Suppressed	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Jan., 2008"	"2008/01"	32	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Feb., 2008"	"2008/02"	31	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Mar., 2008"	"2008/03"	29	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Apr., 2008"	"2008/04"	23	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"May, 2008"	"2008/05"	18	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Jun., 2008"	"2008/06"	27	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Jul., 2008"	"2008/07"	33	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Aug., 2008"	"2008/08"	31	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Sep., 2008"	"2008/09"	28	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Oct., 2008"	"2008/10"	32	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Nov., 2008"	"2008/11"	27	Not Applicable	Not Applicable
	"Nevada"	"32"	"2008"	"2008"	"Dec., 2008"	"2008/12"	33	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Jan., 2008"	"2008/01"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Feb., 2008"	"2008/02"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Mar., 2008"	"2008/03"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Apr., 2008"	"2008/04"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"May, 2008"	"2008/05"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Jun., 2008"	"2008/06"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Jul., 2008"	"2008/07"	12	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Aug., 2008"	"2008/08"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Sep., 2008"	"2008/09"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Oct., 2008"	"2008/10"	10	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Nov., 2008"	"2008/11"	Suppressed	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2008"	"2008"	"Dec., 2008"	"2008/12"	Suppressed	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Jan., 2008"	"2008/01"	21	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Feb., 2008"	"2008/02"	26	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Mar., 2008"	"2008/03"	25	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Apr., 2008"	"2008/04"	28	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"May, 2008"	"2008/05"	31	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Jun., 2008"	"2008/06"	22	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Jul., 2008"	"2008/07"	25	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Aug., 2008"	"2008/08"	17	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Sep., 2008"	"2008/09"	19	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Oct., 2008"	"2008/10"	25	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Nov., 2008"	"2008/11"	20	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Dec., 2008"	"2008/12"	27	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Jan., 2008"	"2008/01"	29	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Feb., 2008"	"2008/02"	28	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Mar., 2008"	"2008/03"	27	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Apr., 2008"	"2008/04"	24	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"May, 2008"	"2008/05"	30	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Jun., 2008"	"2008/06"	32	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Jul., 2008"	"2008/07"	25	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Aug., 2008"	"2008/08"	29	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Sep., 2008"	"2008/09"	28	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Oct., 2008"	"2008/10"	14	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Nov., 2008"	"2008/11"	15	Not Applicable	Not Applicable
	"New Mexico"	"35"	"2008"	"2008"	"Dec., 2008"	"2008/12"	23	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Jan., 2008"	"2008/01"	77	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Feb., 2008"	"2008/02"	81	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Mar., 2008"	"2008/03"	61	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Apr., 2008"	"2008/04"	93	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"May, 2008"	"2008/05"	86	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Jun., 2008"	"2008/06"	76	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Jul., 2008"	"2008/07"	71	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Aug., 2008"	"2008/08"	74	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Sep., 2008"	"2008/09"	66	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Oct., 2008"	"2008/10"	75	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Nov., 2008"	"2008/11"	84	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Dec., 2008"	"2008/12"	83	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Jan., 2008"	"2008/01"	57	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Feb., 2008"	"2008/02"	66	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Mar., 2008"	"2008/03"	69	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Apr., 2008"	"2008/04"	65	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"May, 2008"	"2008/05"	82	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Jun., 2008"	"2008/06"	59	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Jul., 2008"	"2008/07"	78	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Aug., 2008"	"2008/08"	62	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Sep., 2008"	"2008/09"	69	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Oct., 2008"	"2008/10"	76	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Nov., 2008"	"2008/11"	61	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2008"	"2008"	"Dec., 2008"	"2008/12"	86	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Jan., 2008"	"2008/01"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Feb., 2008"	"2008/02"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Mar., 2008"	"2008/03"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Apr., 2008"	"2008/04"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"May, 2008"	"2008/05"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Jun., 2008"	"2008/06"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Jul., 2008"	"2008/07"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Aug., 2008"	"2008/08"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Sep., 2008"	"2008/09"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Oct., 2008"	"2008/10"	0	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Nov., 2008"	"2008/11"	Suppressed	Not Applicable	Not Applicable
	"North Dakota"	"38"	"2008"	"2008"	"Dec., 2008"	"2008/12"	Suppressed	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Jan., 2008"	"2008/01"	56	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Feb., 2008"	"2008/02"	65	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Mar., 2008"	"2008/03"	53	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Apr., 2008"	"2008/04"	56	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"May, 2008"	"2008/05"	80	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Jun., 2008"	"2008/06"	48	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Jul., 2008"	"2008/07"	65	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Aug., 2008"	"2008/08"	66	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Sep., 2008"	"2008/09"	56	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Oct., 2008"	"2008/10"	69	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Nov., 2008"	"2008/11"	70	Not Applicable	Not Applicable
	"Ohio"	"39"	"2008"	"2008"	"Dec., 2008"	"2008/12"	81	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Jan., 2008"	"2008/01"	41	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Feb., 2008"	"2008/02"	44	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Mar., 2008"	"2008/03"	39	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Apr., 2008"	"2008/04"	46	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"May, 2008"	"2008/05"	29	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Jun., 2008"	"2008/06"	35	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Jul., 2008"	"2008/07"	33	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Aug., 2008"	"2008/08"	31	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Sep., 2008"	"2008/09"	38	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Oct., 2008"	"2008/10"	18	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Nov., 2008"	"2008/11"	23	Not Applicable	Not Applicable
	"Oklahoma"	"40"	"2008"	"2008"	"Dec., 2008"	"2008/12"	27	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Jan., 2008"	"2008/01"	22	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Feb., 2008"	"2008/02"	36	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Mar., 2008"	"2008/03"	30	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Apr., 2008"	"2008/04"	21	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"May, 2008"	"2008/05"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Jun., 2008"	"2008/06"	17	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Jul., 2008"	"2008/07"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Aug., 2008"	"2008/08"	29	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Sep., 2008"	"2008/09"	23	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Oct., 2008"	"2008/10"	26	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Nov., 2008"	"2008/11"	28	Not Applicable	Not Applicable
	"Oregon"	"41"	"2008"	"2008"	"Dec., 2008"	"2008/12"	23	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Jan., 2008"	"2008/01"	46	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Feb., 2008"	"2008/02"	46	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Mar., 2008"	"2008/03"	37	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Apr., 2008"	"2008/04"	41	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"May, 2008"	"2008/05"	49	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Jun., 2008"	"2008/06"	38	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Jul., 2008"	"2008/07"	47	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Aug., 2008"	"2008/08"	53	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Sep., 2008"	"2008/09"	40	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Oct., 2008"	"2008/10"	60	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Nov., 2008"	"2008/11"	50	Not Applicable	Not Applicable
	"Pennsylvania"	"42"	"2008"	"2008"	"Dec., 2008"	"2008/12"	39	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Jan., 2008"	"2008/01"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Feb., 2008"	"2008/02"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Mar., 2008"	"2008/03"	10	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Apr., 2008"	"2008/04"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"May, 2008"	"2008/05"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Jun., 2008"	"2008/06"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Jul., 2008"	"2008/07"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Aug., 2008"	"2008/08"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Sep., 2008"	"2008/09"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Oct., 2008"	"2008/10"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Nov., 2008"	"2008/11"	Suppressed	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"2008"	"2008"	"Dec., 2008"	"2008/12"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Jan., 2008"	"2008/01"	18	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Feb., 2008"	"2008/02"	21	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Mar., 2008"	"2008/03"	21	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Apr., 2008"	"2008/04"	18	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"May, 2008"	"2008/05"	15	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Jun., 2008"	"2008/06"	20	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Jul., 2008"	"2008/07"	16	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Aug., 2008"	"2008/08"	13	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Sep., 2008"	"2008/09"	Suppressed	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Oct., 2008"	"2008/10"	19	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Nov., 2008"	"2008/11"	15	Not Applicable	Not Applicable
	"South Carolina"	"45"	"2008"	"2008"	"Dec., 2008"	"2008/12"	23	Not Applicable	Not Applicable
	"South Dakota"	"46"	"2008"	"2008"	"Jan., 2008"	"2008/01"	Suppressed	Not Applicable	Not Applicable
