sic,occ_code,tot_emp,h_median,h_pct10,h_pct25,h_pct75,h_pct90
458,13-2051,30,25.02,,,,
458,15-0000,850,25.47,,,,
458,15-1021,180,26.55,,,,
458,15-1031,40,28.28,,,,
458,15-1041,160,16.56,,,,
458,15-1051,60,28.25,,,,
458,15-1061,90,22.46,,,,
458,15-1071,160,27.35,,,,
458,15-1081,50,51.86,,,,
458,17-0000,1670,23.27,,,,
458,17-2011,410,28.39,,,,
458,17-2071,50,29.92,,,,
458,17-2072,30,26.54,,,,
458,17-2111,100,17.26,,,,
458,17-2112,70,24.16,,,,
458,17-2141,90,33.24,,,,
458,17-3021,230,19.96,,,,
458,17-3023,240,18.2,,,,
458,17-3026,40,22.09,,,,
458,17-3027,50,19.33,,,,
458,19-0000,180,18.29,,,,
458,19-2021,120,17.75,,,,
458,19-3021,40,22.03,,,,
458,25-0000,170,16.9,,,,
458,25-1194,50,16.15,,,,
458,25-3021,100,17.86,,,,
458,27-0000,160,17.36,,,,
458,27-3031,40,21.4,,,,
458,27-4013,40,15.1,,,,
458,29-0000,100,21.63,,,,
458,29-9010,40,19.89,,,,
458,33-0000,2580,8.27,,,,
458,33-2011,90,11.03,,,,
458,33-3052,50,18.15,,,,
458,33-9032,2020,8.1,,,,
458,35-0000,670,11.85,,,,
458,35-1012,70,20.5,,,,
458,35-2014,60,12.26,,,,
458,35-2021,430,11.92,,,,
458,37-0000,3660,8.75,,,,
458,37-1011,130,14.81,,,,
458,37-2011,2980,8.73,,,,
458,37-2012,180,8.2,,,,
458,37-3011,220,8.55,,,,
458,39-0000,8610,8.4,,,,
458,39-1021,570,15.23,,,,
458,39-6011,3600,6.85,,,,
458,39-6031,540,*,,,,
458,39-6032,3660,9.26,,,,
458,41-0000,1980,14.19,,,,
458,41-1011,60,16.52,,,,
458,41-1012,60,20.31,,,,
458,41-2011,340,8.67,,,,
458,41-2021,90,9.76,,,,
458,41-2022,90,13.24,,,,
458,41-2031,90,20.43,,,,
458,41-3041,540,13.26,,,,
458,41-4011,70,27.98,,,,
458,41-4012,160,24.59,,,,
458,43-0000,26480,11.12,,,,
458,43-1011,1560,17,,,,
458,43-2011,90,10.7,,,,
458,43-3011,50,13.3,,,,
458,43-3021,640,11.54,,,,
458,43-3031,1550,12.81,,,,
458,43-3051,210,14.06,,,,
458,43-4041,50,14.06,,,,
458,43-4051,1880,12.18,,,,
458,43-4071,70,10.44,,,,
458,43-4151,320,11.59,,,,
458,43-4161,210,13.48,,,,
458,43-4171,520,9.61,,,,
458,43-4181,7010,9.92,,,,
458,43-5011,3190,10.11,,,,
458,43-5021,40,9.34,,,,
458,43-5032,600,13.28,,,,
458,43-5061,700,14.72,,,,
458,43-5071,1020,11.42,,,,
458,43-5081,1320,12.33,,,,
458,43-6011,1050,14.32,,,,
458,43-6014,1000,11.28,,,,
458,43-9011,220,12.33,,,,
458,43-9021,130,9.66,,,,
458,43-9051,150,7.88,,,,
458,43-9061,2240,10.35,,,,
458,47-0000,1190,18.49,,,,
458,47-2031,110,19.06,,,,
458,47-2111,370,17.43,,,,
458,47-2141,160,14.93,,,,
458,47-2211,260,19.29,,,,
458,49-0000,40850,16.89,,,,
458,49-1011,3200,23.67,,,,
458,49-2091,2820,17.71,,,,
458,49-2093,750,18.27,,,,
458,49-2094,30,17,,,,
458,49-3011,26260,17.08,,,,
458,49-3021,70,16.26,,,,
458,49-3023,530,16.17,,,,
458,49-3031,390,15.59,,,,
458,49-9012,40,13.74,,,,
458,49-9021,70,16.93,,,,
458,49-9041,290,15,,,,
458,49-9042,2540,14.11,,,,
458,49-9043,1430,9.95,,,,
458,49-9098,1390,12.6,,,,
458,51-0000,4950,15.5,,,,
458,51-1011,450,23.43,,,,
458,51-4041,550,16.24,,,,
458,51-4121,340,16.06,,,,
458,51-6031,**,10.2,,,,
458,51-6051,80,20.52,,,,
458,51-6093,270,12.61,,,,
458,51-7011,130,15.22,,,,
458,51-7021,50,14.95,,,,
458,51-9061,410,20.25,,,,
458,51-9122,950,14.69,,,,
458,51-9123,**,10.09,,,,
458,51-9198,510,10.08,,,,
458,53-0000,39110,10.52,,,,
458,53-1011,1060,12.8,,,,
458,53-1021,810,15.24,,,,
458,53-1031,890,17.52,,,,
458,53-2011,2080,*,,,,
458,53-2012,1820,*,,,,
458,53-2021,1000,19.85,,,,
458,53-2022,860,10.32,,,,
458,53-3021,350,9.94,,,,
458,53-3032,1080,13.66,,,,
458,53-3033,1200,11.75,,,,
458,53-3041,170,9.19,,,,
458,53-6031,1570,10.99,,,,
458,53-6051,1220,20,,,,
458,53-7051,1110,10.27,,,,
458,53-7061,4680,8.78,,,,
458,53-7062,9100,9.5,,,,
458,53-7064,210,11.01,,,,
458,53-7072,370,9.35,,,,
461,00-0000,13680,23.69,,,,
461,11-0000,1170,36.64,,,,
461,11-1011,40,#,,,,
461,11-1021,380,36.67,,,,
461,11-2021,40,42.95,,,,
461,11-3031,80,39.85,,,,
461,11-3040,30,35.16,,,,
461,11-3051,60,28.6,,,,
461,11-3071,330,31.84,,,,
461,11-9041,90,42.12,,,,
461,13-0000,600,26.84,,,,
461,13-1023,60,25.96,,,,
461,13-1041,30,27.33,,,,
461,13-1072,30,31.58,,,,
461,13-1073,60,31.43,,,,
461,13-1111,80,33.45,,,,
461,13-2011,170,25.8,,,,
461,15-0000,200,31.66,,,,
461,15-1021,80,34.22,,,,
461,15-1051,60,32.45,,,,
461,17-0000,1010,31.64,,,,
461,17-2041,**,35.06,,,,
461,17-2051,170,39.65,,,,
461,17-2071,100,25.72,,,,
461,17-2081,70,38.34,,,,
461,17-2111,50,32.62,,,,
461,17-2112,60,38.58,,,,
461,17-2141,60,32.89,,,,
461,17-2171,70,35.54,,,,
461,17-3023,120,25.91,,,,
461,17-3027,30,29.77,,,,
461,19-0000,240,26.2,,,,
461,19-4031,120,24.08,,,,
461,19-4091,**,31.01,,,,
461,41-0000,170,20.23,,,,
461,41-4012,60,23.37,,,,
461,43-0000,1230,16.04,,,,
461,43-1011,60,23.67,,,,
461,43-3031,100,14.62,,,,
461,43-4051,40,16.57,,,,
461,43-4161,**,38.76,,,,
461,43-4171,30,11.25,,,,
461,43-5061,80,21.61,,,,
461,43-6011,280,17.49,,,,
461,43-6014,120,14.1,,,,
461,43-9061,180,13.37,,,,
461,47-0000,620,19.65,,,,
461,47-1011,40,26.85,,,,
461,47-2111,60,24.07,,,,
461,47-2151,**,17.26,,,,
461,47-2152,250,19.77,,,,
461,47-5071,90,11.9,,,,
461,49-0000,2330,23.2,,,,
461,49-1011,190,27.45,,,,
461,49-2092,170,47.81,,,,
461,49-2094,180,24.68,,,,
461,49-3031,50,19.61,,,,
461,49-9012,280,23.79,,,,
461,49-9041,800,22.73,,,,
461,49-9042,510,20.44,,,,
461,49-9043,60,21.13,,,,
461,49-9098,60,8.77,,,,
461,51-0000,4160,23.8,,,,
461,51-1011,410,29.91,,,,
461,51-4121,60,24.01,,,,
461,51-8021,100,23.25,,,,
461,51-8092,120,22.79,,,,
461,51-8093,2790,23.8,,,,
461,51-9061,170,22.95,,,,
461,53-0000,1880,20.6,,,,
461,53-1031,110,24.96,,,,
461,53-3032,660,18.65,,,,
461,53-6031,**,6.64,,,,
461,53-7062,310,14.55,,,,
461,53-7072,580,31.71,,,,
472,00-0000,193750,12.87,,,,
472,11-0000,11500,28.27,,,,
472,11-1011,870,53.58,,,,
472,11-1021,4960,26.94,,,,
472,11-2011,160,25.71,,,,
472,11-2021,880,28,,,,
472,11-2022,1420,27.8,,,,
472,11-2031,210,25.71,,,,
472,11-3011,500,26.8,,,,
472,11-3021,510,31.25,,,,
472,11-3031,860,26.96,,,,
472,11-3040,320,27.35,,,,
472,11-3061,70,32.69,,,,
472,11-3071,50,32.31,,,,
472,13-0000,4070,19.82,,,,
472,13-1023,150,19.42,,,,
472,13-1031,50,15.88,,,,
472,13-1051,40,20.15,,,,
472,13-1071,170,20.42,,,,
472,13-1072,70,19.13,,,,
472,13-1073,540,18.55,,,,
472,13-1111,140,26.45,,,,
472,13-1121,700,19.43,,,,
472,13-2011,1430,19.02,,,,
472,13-2031,90,20.01,,,,
472,13-2051,70,23.99,,,,
472,15-0000,3810,22.32,,,,
472,15-1021,810,23.23,,,,
472,15-1031,60,31.08,,,,
472,15-1032,**,26.89,,,,
472,15-1041,840,16.12,,,,
472,15-1051,1020,25.71,,,,
472,15-1061,150,21.03,,,,
472,15-1071,490,22.1,,,,
472,15-1081,130,23.45,,,,
472,15-2031,40,22.94,,,,
472,17-0000,260,33.54,,,,
472,17-2061,180,33.72,,,,
472,19-0000,100,21.41,,,,
472,19-3021,100,21.41,,,,
472,25-0000,80,12.85,,,,
472,27-0000,1020,19.41,,,,
472,27-1011,30,21.98,,,,
472,27-1014,80,17.81,,,,
472,27-1024,310,17.07,,,,
472,27-2031,130,20.34,,,,
472,27-2042,70,*,,,,
472,27-3031,170,22.45,,,,
472,27-3042,60,20.05,,,,
472,27-3043,40,18.83,,,,
472,33-0000,100,8,,,,
472,33-9032,90,7.67,,,,
472,35-0000,570,9.34,,,,
472,35-1012,50,14.27,,,,
472,35-2021,120,9.7,,,,
472,35-3011,70,10.11,,,,
472,35-3031,70,12.07,,,,
472,35-9011,130,6.61,,,,
472,37-0000,570,9.03,,,,
472,37-1011,30,13.25,,,,
472,37-2011,280,8.39,,,,
472,37-2012,150,11.14,,,,
472,37-3011,100,8.79,,,,
472,39-0000,10240,10.72,,,,
472,39-1021,350,18.33,,,,
472,39-3091,110,7.75,,,,
472,39-6011,**,9.83,,,,
472,39-6012,80,8.65,,,,
472,39-6021,4910,10.58,,,,
472,39-6022,2690,12.82,,,,
472,39-6031,250,*,,,,
472,39-6032,**,8.87,,,,
472,41-0000,114220,12.55,,,,
472,41-1011,2830,13.1,,,,
472,41-1012,6420,19.1,,,,
472,41-2011,400,8.94,,,,
472,41-2021,**,8.24,,,,
472,41-2031,60,9.13,,,,
472,41-3011,140,13.58,,,,
472,41-3021,40,17.61,,,,
472,41-3041,98640,12.29,,,,
472,41-4012,880,16.88,,,,
472,41-9011,180,13.21,,,,
472,41-9041,1790,9.74,,,,
472,43-0000,42320,11.83,,,,
472,43-1011,3150,18.94,,,,
472,43-2011,430,10.09,,,,
472,43-3011,350,13.01,,,,
472,43-3021,510,12.85,,,,
472,43-3031,6490,12.44,,,,
472,43-3051,320,12.76,,,,
472,43-4041,90,10.81,,,,
472,43-4051,3720,13.17,,,,
472,43-4071,290,9.39,,,,
472,43-4081,**,14,,,,
472,43-4151,230,10.26,,,,
472,43-4161,260,14.33,,,,
472,43-4171,2400,9.47,,,,
472,43-4181,11110,11.3,,,,
472,43-5011,570,14.77,,,,
472,43-5021,1070,8.81,,,,
472,43-5032,230,13.34,,,,
472,43-5061,240,14.49,,,,
472,43-5071,120,10.74,,,,
472,43-5081,40,8.05,,,,
472,43-6011,1750,15.31,,,,
472,43-6014,1700,9.33,,,,
472,43-9011,300,14.3,,,,
472,43-9021,460,11.15,,,,
472,43-9022,160,10.34,,,,
472,43-9051,190,10.07,,,,
472,43-9061,4940,10.18,,,,
472,49-0000,460,15.24,,,,
472,49-3031,170,16.2,,,,
472,49-9042,170,13.07,,,,
472,51-0000,180,15.67,,,,
472,51-9061,110,16.34,,,,
472,53-0000,4170,10.25,,,,
472,53-1021,50,20.27,,,,
472,53-1031,170,19.01,,,,
472,53-3021,1350,10.43,,,,
472,53-3031,**,15.77,,,,
472,53-3032,**,11.33,,,,
472,53-3033,560,9.31,,,,
472,53-3041,900,8.16,,,,
472,53-5022,**,11.58,,,,
472,53-7061,100,8.23,,,,
472,53-7062,260,11.68,,,,
472,53-7064,60,10.5,,,,
473,00-0000,190430,15.38,,,,
473,11-0000,17270,33.86,,,,
473,11-1011,1180,#,,,,
473,11-1021,7870,35.55,,,,
473,11-2011,40,37.41,,,,
473,11-2021,390,34.03,,,,
473,11-2022,1150,28.29,,,,
473,11-3011,450,29.96,,,,
473,11-3021,450,38.79,,,,
473,11-3031,760,36.21,,,,
473,11-3040,280,29.9,,,,
473,11-3051,30,34.55,,,,
473,11-3061,80,27.06,,,,
473,11-3071,3870,27.15,,,,
473,13-0000,8220,20.6,,,,
473,13-1022,**,12.58,,,,
473,13-1023,350,22.96,,,,
473,13-1041,110,31.91,,,,
473,13-1051,470,19.71,,,,
473,13-1071,110,19.67,,,,
473,13-1072,80,23.9,,,,
473,13-1073,340,19.93,,,,
473,13-2011,2520,22.86,,,,
473,13-2031,90,22.6,,,,
473,13-2051,**,27.57,,,,
473,15-0000,2640,24.58,,,,
473,15-1021,980,25.95,,,,
473,15-1031,**,32.9,,,,
473,15-1041,470,19.38,,,,
473,15-1051,90,29.98,,,,
473,15-1061,160,21.39,,,,
473,15-1071,260,26.62,,,,
473,15-1081,90,23.91,,,,
473,15-2031,130,18.98,,,,
473,17-0000,190,22.28,,,,
473,17-2111,50,21.6,,,,
473,17-2121,40,29.25,,,,
473,19-0000,110,22.06,,,,
473,19-3021,90,22.44,,,,
473,23-0000,40,47.86,,,,
473,23-1011,**,50.28,,,,
473,27-0000,**,18.19,,,,
473,27-3031,40,18.94,,,,
473,27-3043,**,18.17,,,,
473,33-0000,130,8.37,,,,
473,33-9032,100,8.24,,,,
473,37-0000,480,9.7,,,,
473,37-2011,390,9.09,,,,
473,39-0000,90,11.23,,,,
473,39-9032,50,8.53,,,,
473,41-0000,12190,20.55,,,,
473,41-1011,580,22.83,,,,
473,41-1012,1260,24.98,,,,
473,41-2011,420,8.19,,,,
473,41-2021,580,7.84,,,,
473,41-2031,580,13.01,,,,
473,41-3031,160,39.61,,,,
473,41-3041,70,15.66,,,,
473,41-4011,110,24.42,,,,
473,41-4012,3250,19.74,,,,
473,41-9031,40,42.02,,,,
473,41-9041,50,9.94,,,,
473,43-0000,90880,14.08,,,,
473,43-1011,8060,22,,,,
473,43-2011,130,11.67,,,,
473,43-3011,790,13.26,,,,
473,43-3021,2860,12.23,,,,
473,43-3031,7330,13.31,,,,
473,43-3051,230,13.5,,,,
473,43-4021,60,12.19,,,,
473,43-4041,90,15.86,,,,
473,43-4051,7440,14.92,,,,
473,43-4071,630,10.64,,,,
473,43-4151,1360,13.58,,,,
473,43-4161,200,14.47,,,,
473,43-4171,1590,11.4,,,,
473,43-4181,80,11.43,,,,
473,43-5011,20980,15.64,,,,
473,43-5021,770,10.17,,,,
473,43-5032,5300,15.5,,,,
473,43-5061,2500,17.15,,,,
473,43-5071,9110,12.09,,,,
473,43-5081,1130,10.19,,,,
473,43-5111,100,12.57,,,,
473,43-6011,2460,17,,,,
473,43-6014,2360,10.57,,,,
473,43-9011,970,15.62,,,,
473,43-9021,1840,11.65,,,,
473,43-9022,190,10.56,,,,
473,43-9041,30,12.31,,,,
473,43-9051,920,9.05,,,,
473,43-9061,10100,10.91,,,,
473,43-9071,60,8.31,,,,
473,47-0000,90,15.73,,,,
473,47-2111,30,21.28,,,,
473,49-0000,2510,14.61,,,,
473,49-1011,160,22.85,,,,
473,49-3023,330,13.06,,,,
473,49-3031,930,14.26,,,,
473,49-3042,40,17.8,,,,
473,49-9042,350,14.83,,,,
473,49-9043,50,13.94,,,,
473,49-9098,**,12.74,,,,
473,51-0000,1280,10.4,,,,
473,51-1011,80,23.16,,,,
473,51-4121,100,12.81,,,,
473,51-9061,**,23.72,,,,
473,51-9198,60,8.63,,,,
473,53-0000,53930,13.43,,,,
473,53-1011,170,18.8,,,,
473,53-1021,1800,18.62,,,,
473,53-1031,1670,20.36,,,,
473,53-3031,110,10.26,,,,
473,53-3032,11980,16.06,,,,
473,53-3033,12380,18.01,,,,
473,53-3041,140,7.62,,,,
473,53-5011,60,12.29,,,,
473,53-5021,100,24.13,,,,
473,53-6051,260,15.29,,,,
473,53-7011,160,8.17,,,,
473,53-7021,60,17.94,,,,
473,53-7051,5230,10.86,,,,
473,53-7061,180,9.63,,,,
473,53-7062,15990,10.61,,,,
473,53-7064,1320,9.25,,,,
473,53-7121,80,15.98,,,,
474,00-0000,1880,15.81,,,,
474,11-0000,290,33.9,,,,
474,11-1021,90,31.68,,,,
474,11-2022,30,32.12,,,,
474,11-3031,40,32.34,,,,
474,13-0000,140,20.93,,,,
474,13-2011,60,20.42,,,,
474,15-0000,70,27.28,,,,
474,17-0000,70,25.83,,,,
474,17-2141,40,28.23,,,,
474,41-0000,60,24.83,,,,
474,43-0000,360,14.81,,,,
474,43-3031,60,14.39,,,,
474,43-4051,40,15.32,,,,
474,43-6011,70,17.51,,,,
474,43-9061,50,11.06,,,,
474,49-0000,230,12.94,,,,
474,49-3043,100,13.57,,,,
474,51-0000,230,15.46,,,,
474,51-1011,40,21.79,,,,
474,51-4121,140,15.25,,,,
474,53-0000,400,10.14,,,,
474,53-7061,90,10.62,,,,
474,53-7062,70,10.25,,,,
478,00-0000,53640,11.41,,,,
478,11-0000,2440,27.86,,,,
478,11-1011,190,45.58,,,,
478,11-1021,1360,28.87,,,,
478,11-2022,110,29.74,,,,
478,11-3011,70,23.21,,,,
478,11-3031,70,32.01,,,,
478,11-3040,50,24.32,,,,
478,11-3051,40,32.72,,,,
478,11-3071,360,22.37,,,,
478,13-0000,510,19.17,,,,
478,13-1023,70,19.22,,,,
478,13-1051,40,21.6,,,,
478,13-1072,**,21.8,,,,
478,13-2011,150,22.27,,,,
478,15-0000,110,21.17,,,,
478,15-1041,40,14.54,,,,
478,17-0000,490,22.53,,,,
478,17-1022,230,21.15,,,,
478,17-2112,40,17.81,,,,
478,17-2121,100,24.34,,,,
478,19-0000,70,14.1,,,,
478,19-4031,40,13.37,,,,
478,27-0000,60,13.62,,,,
478,29-0000,150,14.23,,,,
478,33-0000,140,8.75,,,,
478,33-9032,70,9.77,,,,
478,37-0000,300,9.86,,,,
478,37-2011,200,9.39,,,,
478,39-0000,200,7.18,,,,
478,39-6021,140,6.98,,,,
478,41-0000,6850,8.77,,,,
478,41-1011,40,14.77,,,,
478,41-1012,230,23.81,,,,
478,41-2011,6040,8.42,,,,
478,41-2021,50,8.06,,,,
478,41-2031,150,10.26,,,,
478,41-4011,**,61.06,,,,
478,41-4012,110,20.61,,,,
478,43-0000,6870,11.63,,,,
478,43-1011,490,17.06,,,,
478,43-3021,310,11.69,,,,
478,43-3031,410,13.17,,,,
478,43-3051,70,15.09,,,,
478,43-4051,520,12.27,,,,
478,43-4151,80,13.53,,,,
478,43-4161,80,12.62,,,,
478,43-4171,210,11.14,,,,
478,43-4181,**,7.41,,,,
478,43-5011,240,13.15,,,,
478,43-5032,290,12.52,,,,
478,43-5061,200,9.39,,,,
478,43-5071,910,10.04,,,,
478,43-5081,490,12.16,,,,
478,43-5111,160,7.49,,,,
478,43-6011,270,13.2,,,,
478,43-6014,450,11.02,,,,
478,43-9011,40,17.39,,,,
478,43-9021,150,12.04,,,,
478,43-9022,50,10.5,,,,
478,43-9061,1150,10.32,,,,
478,45-0000,150,7.59,,,,
478,47-0000,1340,14.95,,,,
478,47-1011,90,21.81,,,,
478,47-2031,140,13.3,,,,
478,47-2073,40,14.54,,,,
478,47-2141,70,15.11,,,,
478,47-4051,380,18.2,,,,
478,47-4061,480,13.58,,,,
478,47-5031,70,12.16,,,,
478,49-0000,3810,14.62,,,,
478,49-1011,420,19.59,,,,
478,49-3021,**,19.07,,,,
478,49-3023,110,14.19,,,,
478,49-3031,400,14.21,,,,
478,49-3042,40,13.64,,,,
478,49-3043,1530,14.18,,,,
478,49-3093,70,13.3,,,,
478,49-9041,50,16.07,,,,
478,49-9042,660,14.06,,,,
478,49-9043,40,15.59,,,,
478,49-9098,80,10.96,,,,
478,51-0000,4740,13.06,,,,
478,51-1011,500,18.89,,,,
478,51-2092,120,8.64,,,,
478,51-4121,2230,14.21,,,,
478,51-9061,300,14.59,,,,
478,51-9111,320,9.75,,,,
478,51-9122,270,13.83,,,,
478,51-9198,160,12.02,,,,
478,53-0000,25270,10.64,,,,
478,53-1011,50,16.25,,,,
478,53-1021,960,15.89,,,,
478,53-1031,620,16.4,,,,
478,53-3032,2210,14.65,,,,
478,53-3033,890,11.57,,,,
478,53-3041,310,9.92,,,,
478,53-4011,40,14.62,,,,
478,53-4013,330,13.52,,,,
478,53-4021,250,10.59,,,,
478,53-4031,60,14.97,,,,
478,53-6031,**,19.32,,,,
478,53-6051,760,12.12,,,,
478,53-7021,320,14.76,,,,
478,53-7051,1790,11.99,,,,
478,53-7061,220,10,,,,
478,53-7062,8530,9.95,,,,
478,53-7064,6060,8.86,,,,
478,53-7071,110,17.67,,,,
478,53-7121,260,14.42,,,,
481,00-0000,1139730,21.8,,,,
481,11-0000,95880,35.87,,,,
481,11-1011,2140,#,,,,
481,11-1021,15630,40.34,,,,
481,11-2011,1880,37.9,,,,
481,11-2021,3730,38.98,,,,
481,11-2022,6640,35.63,,,,
481,11-2031,760,40.71,,,,
481,11-3011,4220,31.93,,,,
481,11-3021,6750,39.94,,,,
481,11-3031,5840,36.86,,,,
481,11-3040,6430,35.56,,,,
481,11-3051,850,41.8,,,,
481,11-3061,790,31.96,,,,
481,11-3071,590,34.39,,,,
481,11-9021,390,31.54,,,,
481,11-9041,6640,35.65,,,,
481,11-9141,250,42.63,,,,
481,13-0000,94070,25.83,,,,
481,13-1022,320,25.51,,,,
481,13-1023,2180,23.84,,,,
481,13-1031,660,34.33,,,,
481,13-1041,910,30.15,,,,
481,13-1051,730,24.17,,,,
481,13-1061,150,25.77,,,,
481,13-1071,1860,23.38,,,,
481,13-1072,2920,25.13,,,,
481,13-1073,3830,23.95,,,,
481,13-1111,15670,25.03,,,,
481,13-1121,80,24.44,,,,
481,13-2011,7960,24.42,,,,
481,13-2021,30,23.16,,,,
481,13-2031,800,25.01,,,,
481,13-2041,370,18.57,,,,
481,13-2051,5060,26.32,,,,
481,13-2061,510,31.22,,,,
481,15-0000,85950,28.15,,,,
481,15-1011,310,41.79,,,,
481,15-1021,3640,29.38,,,,
481,15-1031,9500,32.25,,,,
481,15-1032,19040,32.92,,,,
481,15-1041,13090,21.55,,,,
481,15-1051,10410,29.74,,,,
481,15-1061,4610,25.82,,,,
481,15-1071,12660,27.69,,,,
481,15-1081,7430,26.76,,,,
481,15-2031,1780,22.57,,,,
481,15-2041,40,39.96,,,,
481,17-0000,56240,26.34,,,,
481,17-1011,230,41.19,,,,
481,17-2051,450,27.7,,,,
481,17-2061,4380,29.93,,,,
481,17-2071,4960,29.78,,,,
481,17-2072,17750,29.16,,,,
481,17-2111,90,23.1,,,,
481,17-2112,1000,30.05,,,,
481,17-2141,90,32.37,,,,
481,17-3011,120,21.6,,,,
481,17-3012,800,19.22,,,,
481,17-3013,210,24.7,,,,
481,17-3022,1110,25.27,,,,
481,17-3023,16680,23.33,,,,
481,17-3024,**,40.89,,,,
481,17-3027,110,25.51,,,,
481,19-0000,6640,29.04,,,,
481,19-3011,290,28.35,,,,
481,19-3021,4880,32.43,,,,
481,23-0000,2990,38.76,,,,
481,23-1011,1430,61.99,,,,
481,23-2011,540,26.35,,,,
481,23-2093,630,26.3,,,,
481,25-0000,330,23.25,,,,
481,25-9031,120,23.99,,,,
481,27-0000,9120,24.7,,,,
481,27-1014,70,22.21,,,,
481,27-1021,100,29.08,,,,
481,27-1024,380,20.16,,,,
481,27-3031,2060,25.43,,,,
481,27-3041,40,20.78,,,,
481,27-3042,170,25.45,,,,
481,27-3043,130,19.77,,,,
481,27-3091,840,20.27,,,,
481,27-4011,180,19.49,,,,
481,27-4012,190,11.68,,,,
481,27-4013,**,18.85,,,,
481,27-4031,290,14.01,,,,
481,29-0000,120,29.89,,,,
481,29-9010,100,30.5,,,,
481,33-0000,1170,15.22,,,,
481,33-9021,350,18.13,,,,
481,33-9032,440,9.87,,,,
481,37-0000,1820,14.42,,,,
481,37-1011,**,18.96,,,,
481,37-1012,40,14.65,,,,
481,37-2011,1000,11.07,,,,
481,37-3011,**,16.4,,,,
481,41-0000,144380,18.18,,,,
481,41-1011,7160,20.81,,,,
481,41-1012,15350,22.55,,,,
481,41-2011,1850,9.42,,,,
481,41-2021,930,8.95,,,,
481,41-2031,17880,12.03,,,,
481,41-3011,1470,17.01,,,,
481,41-4011,16040,19.86,,,,
481,41-4012,29730,17.64,,,,
481,41-9011,520,11.87,,,,
481,41-9021,60,27.99,,,,
481,41-9022,50,30.38,,,,
481,41-9031,3050,30.39,,,,
481,41-9041,13570,12.67,,,,
481,41-9091,310,14.6,,,,
481,43-0000,344000,17.08,,,,
481,43-1011,27430,24.09,,,,
481,43-2011,4750,9.73,,,,
481,43-2021,46200,15.68,,,,
481,43-3011,11490,15.89,,,,
481,43-3021,6190,15.66,,,,
481,43-3031,8070,15.21,,,,
481,43-3051,2570,19.48,,,,
481,43-3061,300,15.49,,,,
481,43-4021,660,13.63,,,,
481,43-4041,2530,15.14,,,,
481,43-4051,116480,16.74,,,,
481,43-4071,2180,15.53,,,,
481,43-4151,6970,16.2,,,,
481,43-4161,2440,16.07,,,,
481,43-4171,3480,14.29,,,,
481,43-5021,380,14.08,,,,
481,43-5031,80,9.71,,,,
481,43-5032,8390,18.47,,,,
481,43-5061,11560,19.26,,,,
481,43-5071,1640,13.72,,,,
481,43-5081,3890,18.37,,,,
481,43-5111,540,16.6,,,,
481,43-6011,9970,18.01,,,,
481,43-6012,370,21.28,,,,
481,43-6014,4660,16.16,,,,
481,43-9011,4690,18.26,,,,
481,43-9021,1400,13.55,,,,
481,43-9022,280,15.61,,,,
481,43-9031,170,16.35,,,,
481,43-9051,1730,14.87,,,,
481,43-9061,30520,16.51,,,,
481,43-9071,1320,16.58,,,,
481,43-9081,190,15.2,,,,
481,43-9111,1370,19.68,,,,
481,47-0000,2120,14.91,,,,
481,47-1011,330,27.73,,,,
481,47-2061,40,15.84,,,,
481,47-2073,1010,12.55,,,,
481,47-2111,**,16.81,,,,
481,47-4011,190,26.4,,,,
481,49-0000,287320,23.54,,,,
481,49-1011,21780,27.19,,,,
481,49-2011,1490,24.92,,,,
481,49-2021,790,19.39,,,,
481,49-2022,154730,23.32,,,,
481,49-2091,860,22.37,,,,
481,49-2094,1890,18.87,,,,
481,49-2096,260,8.52,,,,
481,49-2097,90,12.95,,,,
481,49-2098,260,22.57,,,,
481,49-3023,1110,23.88,,,,
481,49-3031,**,24.22,,,,
481,49-9021,130,25.75,,,,
481,49-9041,470,25.09,,,,
481,49-9042,6740,21.17,,,,
481,49-9043,**,7.75,,,,
481,49-9051,9350,23.31,,,,
481,49-9052,69090,23.42,,,,
481,49-9091,440,20.57,,,,
481,49-9098,1020,11.72,,,,
481,51-0000,3520,21.88,,,,
481,51-1011,520,32.64,,,,
481,51-2022,90,18.01,,,,
481,51-2092,580,20.2,,,,
481,51-8021,280,27.23,,,,
481,51-9061,1100,24.05,,,,
481,53-0000,4040,16.14,,,,
481,53-1021,40,16.87,,,,
481,53-1031,**,14.42,,,,
481,53-3031,50,16.57,,,,
481,53-3032,350,22.95,,,,
481,53-3033,950,14.14,,,,
481,53-7051,190,16.16,,,,
481,53-7062,950,11.68,,,,
482,00-0000,13260,25.26,,,,
482,11-0000,2120,44.33,,,,
482,11-1011,50,#,,,,
482,11-1021,400,49,,,,
482,11-2021,50,42.89,,,,
482,11-2022,130,50.96,,,,
482,11-3011,60,32.36,,,,
482,11-3021,520,43.04,,,,
482,11-3031,210,41.78,,,,
482,11-3040,60,34.41,,,,
482,11-9041,110,41.85,,,,
482,13-0000,1410,29.78,,,,
482,13-1073,40,24.21,,,,
482,13-2011,90,23.2,,,,
482,13-2031,30,24.61,,,,
482,13-2051,**,29.06,,,,
482,15-0000,3330,28.66,,,,
482,15-1021,260,27.05,,,,
482,15-1031,390,34.64,,,,
482,15-1032,230,34.68,,,,
482,15-1041,750,17.72,,,,
482,15-1051,980,34.2,,,,
